5.615469346717095078e+00	-5.962789356893832826e-01	-4.528964706768881854e+00	3.126125686328528719e+00	-2.870367231442061851e+00	2.176290863305606837e+00	2.086896153407326260e+00	1.659159384706675011e+00	-1.957866394527915110e+00	-2.963393539850058822e-01	-8.545023837437528691e-01	-6.158550709909415000e-01	3.789246245242071098e-01	9.999838918966714729e-01	3.766695974558223470e-01	-4.568858442401173281e-02	2.975210535635556264e-01	-6.372407825515303825e-01	8.747892540019380769e-02	3.388118979674854536e-01	-9.094018683732811581e-02	-9.185086907292562552e-02	-1.567942573870738099e-01	1.955070751891383740e-01	5.838622100212900040e-02	-9.126687675753944462e-02	2.732345984498097541e-02	-8.161283842244269893e-02	4.028526646087528945e-02
4.270869987973773818e-01	4.003820551935427297e+00	-8.544651023809752832e-01	-2.189266856948873130e+00	1.094969579389055259e+00	5.401435569647768942e-01	-1.653160961804823748e+00	-2.114464910028876599e+00	2.218625440025584761e-01	1.024722263747681383e+00	-1.066965549857227913e+00	7.382793843156620905e-01	1.119199351201821901e+00	-9.320852737654247155e-01	-7.013145200456827322e-01	5.865151468025870951e-01	5.872529438684598313e-01	-8.289411984126847655e-01	7.366395311277456059e-01	5.120545397315416913e-01	4.559696297284120958e-01	1.514861014753187130e-01	-4.495615382864739384e-01	-5.093681239344087786e-01	4.081001534542100795e-01	-8.145380823828697325e-01	-2.564485253611234472e-01	2.330366702523209987e-01	-3.951869081410225859e-01
1.256745035416671818e+01	6.717724675996710637e+00	7.157695938898538834e+00	4.762703018622149287e+00	9.780169028133798292e-01	-6.727834374660041084e-01	2.516166756434633722e+00	-3.190336119342881971e-01	2.701170956786492550e+00	-1.138820016390268419e+00	-1.044126678743201753e+00	-4.457757681608671696e-01	1.112989047497177975e+00	-5.283056822732439262e-01	1.907677936362868643e+00	-1.826669910192046942e-01	-1.481128979895842690e+00	1.057911329127591421e-01	6.156171049777039439e-01	-1.830908895587844420e-01	4.475612777302160339e-01	-5.993230099933223587e-02	5.271859765497552974e-01	5.678980087594595050e-01	4.594485542689684121e-01	-2.852456913754459200e-01	5.282201800293174765e-01	-3.318050162711058126e-01	-3.170888782802445682e-01
-4.535936853659293888e+00	2.011210270328045002e+00	-2.549226524136226857e+00	-1.556433571920092129e+00	1.690898845762096148e+00	8.255143251908811375e-02	-2.163255416528756303e+00	-7.089095151256806782e-01	2.139209390901026520e-01	1.396994177185461927e+00	-1.220736138606876686e+00	-1.243156287513815350e+00	6.368958720081288050e-01	5.473158262355330983e-01	-6.105877772172539908e-01	4.323081969613239428e-01	-1.064339979410872550e+00	2.564604506355629421e-01	-5.582656503032044082e-01	2.311279919178837738e-01	-3.674689413923242776e-01	2.491646884443679821e-01	6.037041930647059074e-01	2.854060806382441862e-01	-2.714459860742113873e-01	4.930493968354458523e-01	4.233244584291604995e-01	-3.818112279083322180e-01	3.014496312976915338e-01
-5.257788866722953536e+00	2.723584072840143477e+00	-1.776579349931451057e+00	-3.454768826903102052e+00	1.845193035081351018e+00	-3.610054067398725253e-01	-2.555131844361175908e+00	-2.019562334263661496e-01	-4.822104634619467367e-01	-6.373650607407795043e-02	-1.829922477925285396e+00	-1.941165548458280710e-01	3.692216973773196353e-01	-1.754583831132755234e-01	6.225019488222915953e-01	1.159217988314904968e+00	3.289565912973269751e-02	-1.655735001268544004e-01	1.050878367746019421e-01	-4.423996045110733522e-01	5.376626063646704479e-01	1.077288074360470277e-01	-7.667760855422442456e-02	-5.857088367725773320e-02	6.828268002148639437e-02	3.191161999628713136e-02	-2.912316330544620357e-01	2.385100349019313726e-01	1.167849425549082887e-01
-8.175748702419138425e+00	-1.128696489100088129e+00	-7.364219671679783641e-01	-1.187179782968288633e+00	5.351779782799785945e-01	-2.866960868385495798e-01	-1.661834641487288211e+00	2.127771950618552455e-02	9.514189312876849547e-01	2.769664702378941690e-01	2.550136473186763175e-01	-5.896069318724134201e-01	-5.301965758591478117e-01	3.660449629465123977e-01	6.932734005996439297e-01	2.468184678364957474e-01	1.811841669318706161e-01	-7.918848150573507688e-03	1.565759482214102716e-01	-1.918525530874217594e-02	1.858211431379533096e-01	1.575800491255957836e-01	1.082913253729321512e-01	-1.100091958850629298e-01	-4.190147961512519920e-02	8.641716494973483709e-02	-6.416553338221231417e-02	2.392853168883996018e-02	9.894897294637500229e-02
-4.285128307414126425e+00	1.805776135906383528e+00	-6.164976431617091635e+00	9.993246290700399381e-01	-2.092489786588503264e+00	-5.260615741883432062e-01	-3.349744343352388243e-01	-2.107101934225561024e+00	-4.385191953414203647e-01	2.060256573263557378e+00	-9.373956613555978201e-01	-3.185170645582130478e-01	7.505691000848078165e-01	-9.382811664616044212e-01	-7.897216126373782785e-01	1.105177109398078228e+00	-3.903438841314340046e-01	-4.426056266263280192e-01	5.195768132012736906e-01	4.058083376827084088e-01	7.202729465235808703e-01	7.416831941411976548e-01	-8.360999638627768238e-02	-5.478193507105103555e-01	4.184314344476600112e-01	-9.981045986599396125e-01	-5.428139137822100002e-01	3.405057984133704196e-01	-1.695004728480142830e-01
-3.637428125517184974e+00	3.164811424321483546e+00	-2.368000534128316126e+00	-2.608065977539718805e+00	-2.250205070083963477e-01	6.120423817296428703e-01	-1.848806313746441110e-01	2.776077951095393459e+00	-1.144694302330426350e+00	-7.568324575438172275e-01	-1.623101807066052116e+00	-2.020651741674227633e-02	8.520508786198394136e-01	9.520214934720966360e-01	-1.027150864104879255e-02	-7.074878725488169540e-01	7.059191124347203861e-01	8.452772014143802859e-02	7.389755318723960631e-01	8.109044925578520191e-01	-2.929406562403565895e-01	2.805416202104183410e-01	4.534971380769454163e-01	1.286417121810685016e+00	3.347923478273936992e-01	-2.476356784336030126e-01	-4.211574260376304557e-01	1.257756391825129716e-01	7.844826053107752939e-01
-1.097044186281695838e-01	1.014922033703507420e+00	7.784217177084874484e-01	-6.973405679118119815e-01	1.079382774861532487e-02	2.718385591123894662e-01	-4.196295136484926025e-01	-1.792012950725629272e+00	-4.815557950529472664e-01	1.216215353348462314e+00	-1.017693897952090643e+00	-6.536942044861597523e-02	1.155377876919898128e+00	-3.989706223944927133e-01	-8.081392213305922390e-01	5.510598779357877008e-01	-4.524174110489333489e-01	-5.536202557970996141e-01	-3.711465762849496669e-02	5.075898881883647018e-01	3.193170581569265698e-02	4.073220714466933012e-01	1.744997608719063842e-01	-3.101556056882556200e-01	9.671395638646163029e-03	-2.256346446342409606e-01	3.758589965812503871e-03	2.720934679798194672e-02	2.534246620359653993e-02
-3.480106063115980142e+00	3.420411003650242865e+00	-5.396708328315839687e+00	2.616461482499236602e-01	-1.247285484376892795e+00	5.406452048496891427e-01	1.109262701134656470e-01	1.463120437690812681e+00	-2.827741962442328338e-01	-6.618677719529829639e-01	-3.218509381641397327e-01	8.492974854815863450e-01	4.953487437791176951e-01	-3.035687635536447604e-01	-9.883467123431720625e-01	-5.162036417545944333e-01	-3.550744551080436406e-01	9.525847183270081953e-01	2.574739690376451895e-01	-5.506098252234431500e-01	5.563818440946958210e-01	2.820862297445859146e-01	6.958236224934895298e-02	-4.509589309889526776e-01	-1.806124140166355252e-01	1.798441166855183626e-01	2.010778647526153817e-01	-9.799951968621586906e-02	-4.149003840547636490e-01
