4.791183194935389467e-01	-1.330876202059647351e-01	-2.804709922879518924e+00	2.597826959894832921e+00	1.314296625582760947e-01	-4.309701538383606256e-01	-1.108197669157216403e+00	7.276002748775926010e-01	1.693029249115447776e-01	1.956160116833805807e-01	1.664284266767511455e-01	1.678461594560623493e-01	-4.538990419767099938e-02	-2.124040235447405833e-01	1.602015125598863290e-02	-3.023175942584314588e-02
6.948854309149437025e-01	6.978332034185285693e+00	2.683595459623345225e-01	1.582878374635436014e+00	-3.060578233692815786e+00	-7.110273905571226072e-01	-8.820554380616645318e-01	1.051888213392586424e+00	5.660081153464829873e-01	-8.087435712154960044e-01	-8.957813334956854501e-02	-3.206590056778603204e-01	-1.259878524367859798e-01	-1.383446758062961135e-01	3.806086468056698452e-02	7.523105688303857903e-03
-6.607975838624451370e+00	2.424488045081053311e+00	6.128927204222184066e+00	-5.197853272440038364e-01	6.131639567288746928e-01	1.360324888902510354e+00	7.199890695714722400e-02	-8.500372639007683362e-02	-1.350160511157992627e+00	1.628041226288176324e-01	-3.443840394687875950e-01	-1.509039265148379681e-02	7.369884242040115607e-01	3.727459652423721903e-01	-6.195630750287754035e-02	-2.387339336252823629e-01
-3.026892502327477974e+00	-9.329294793284560738e-02	-1.193360543575406468e-01	-8.594965229017952346e-01	3.448777462913954928e+00	-1.923757324812148228e+00	7.476594293944521796e-02	5.244397047837869863e-01	-2.785155450184216286e-01	-2.241994910995428913e+00	-5.621780852275445328e-01	-4.582953381183560992e-01	-1.295600441909757761e-01	2.082141687777697148e-01	4.713709975391246199e-02	1.636678223046532030e-02
1.744893972174565988e-01	5.464113625094932480e+00	-1.733417538872876085e+00	-2.214775002164506290e+00	6.572505068080807256e-01	-1.205616603106927087e+00	2.388902608051300724e+00	-3.469633388022873355e+00	2.756614687835950761e+00	-1.097431017525539731e+00	-1.926011629893612298e+00	1.916371032145114395e-01	3.446116618402969012e-01	-8.026356112703669776e-01	-7.835596018156932852e-01	-5.505131164397609744e-01
4.180656305443056553e+00	2.339553694473863743e+00	-1.198668949451468846e+00	-2.370936159529830334e-01	-1.421131416565220906e+00	-3.519266246551645771e+00	-1.053234673221371986e+00	6.733402803496918443e-01	-1.402421528060631972e-01	-9.568768716390654294e-01	-5.674012059898626559e-01	-3.695570370689700290e-01	3.859371604150408364e-01	1.214223667573988003e-01	2.278547317790325169e-02	-1.812340971464588280e-01
-7.998687236083689811e+00	1.851757982805982472e+00	1.291938703957097756e+00	-1.559403426224244549e-01	5.698855449808948315e+00	2.493170688507726496e+00	1.603212621848553177e+00	-9.006601245205160255e-01	-3.283119279547551006e+00	1.384741700972134559e+00	-1.199874338608814872e+00	7.489559800418893465e-01	1.939029159115900347e+00	2.133437509770355955e+00	-3.069500427791721497e-01	-9.861123975976820999e-01
-7.700181406314331234e+00	-2.640062633022536964e+00	5.857253511166562454e+00	-1.228325401377542203e+00	-5.213639318177874836e-04	2.094709632544208056e+00	7.778415518856623967e-01	-1.118162723493864696e+00	-1.655441881382562430e+00	3.007436748514998315e-01	-5.523478614758041694e-01	6.448115474378854906e-01	1.171656532206467149e+00	4.790905214377368382e-01	2.321657851720278221e-01	-4.582406057578714553e-01
-9.761194646039629552e-02	-5.027926844149642749e-01	-1.300679602008290692e+00	-2.460333144460626342e-01	-1.443677980453592635e+00	1.012252284569217897e+00	1.269082981951832112e+00	-1.584313853262170113e+00	-7.426618671017696238e-01	-2.228509485656787081e+00	6.137760260720412919e-01	-3.615978193907568583e-01	-8.754344492685181001e-01	6.663356251610169645e-02	-5.900317745455880836e-01	-2.884727776503373531e-01
-2.176665211906160469e+00	3.406228534526220653e+00	-2.963832559032406611e-01	-1.845423821909774720e+00	1.133859666927609533e+00	4.064914619935104390e-01	-1.693801434412844475e+00	6.502180818618360503e-01	-2.846179207016757973e-01	-4.720650593606898759e-01	3.645490107657696210e-01	-2.843608195790357507e-01	1.733637062778221605e-01	-2.805277810800410609e-01	-1.097628670721423477e-01	-2.620860189105970670e-02
7.175136576165299651e+00	-1.694347345296408403e+00	-4.641236835578766429e-01	9.608289978381774343e-01	1.710614841353406801e+00	1.875290758590566209e-01	-2.158850771904682109e+00	1.023430582637353814e-02	6.282130668577336208e-02	2.574679603947144235e-01	-1.612701768735944063e-01	1.892542498038723986e-01	-1.589961815548303070e-01	-3.172138898077664915e-01	3.100462295279989705e-02	-3.625419054421110537e-02
-2.976913363640366850e+00	-1.194157719986447486e+00	1.077245126483094451e+00	-5.765492737792271560e-01	1.491499589183077124e+00	-2.487403649316989096e+00	1.518788568685987661e+00	3.894730869412802443e-01	-8.132803345394005179e-01	-1.207624545131777527e+00	-3.894364262275653576e-01	2.086691940356934227e-02	-4.474807637422516943e-02	1.499614104124910585e-01	2.432377019211755531e-01	7.566684644027300843e-02
-5.445254683203666346e+00	9.018508773305360382e-01	-4.753970558483247011e+00	4.403203143615992410e+00	6.270321330312333963e+00	1.164734984881159452e+00	3.393775060211492445e+00	2.376430488782945161e-01	-1.751835549804436898e+00	1.735272412811179166e+00	6.466908590896046638e-01	-1.561299943393830825e+00	-1.981794033931463112e-02	1.593967723151267890e+00	4.949880124876571141e-01	1.043586844786630552e+00
-1.317258121892098455e+00	-1.299284466124621007e+00	3.717061082381981629e-01	-2.255650596689199539e+00	-7.024388098112438472e-01	4.419942988155965424e-01	-1.080416300629464699e+00	1.450647643993938640e-01	1.344814485455943232e-02	-7.628113225803290209e-01	1.038084168803693752e-01	-3.851735751216155412e-01	1.605347224348734891e-01	-2.111105743438889681e-01	-8.718141175962952627e-02	-6.074595797772089356e-02
