1.724650724887587527e+00	2.738402046738036777e+00	-2.918279985510899621e+00	6.433255851373856915e-01	1.531112370761559704e+00	-4.513301671997063558e+00	-2.751705535850737405e+00	-3.078289012680658576e+00	-1.711881944446067116e+00	7.460875484836027027e-01	3.014580781838859802e-01	1.958716029710396433e-01	8.714460668108477970e-01	9.753465513632834094e-01	-8.552800580308727030e-01	1.136079668190244751e+00
-1.541981698592870487e+00	4.603642829844332984e-02	-4.042147476040374166e+00	2.793393938834121126e+00	-2.262425858954907998e+00	-1.352075630259633954e+00	-5.311288886036170248e-02	-8.059392427525940289e-03	8.595299436628586753e-02	-7.672728976998504091e-01	1.059802319944572968e+00	9.590358351907138923e-01	4.158232515888041214e-01	1.593906321696040851e-01	-2.486138217652569260e-01	-7.709019173893841281e-02
-2.094139038321344959e+00	4.104710263441925910e+00	6.515826890008488803e+00	7.199555751485081423e+00	6.470233025985119291e+00	-2.227321321295887557e+00	-3.838628318854844679e+00	-3.592970648629702612e+00	4.250481523928918981e-01	-1.900311209837312942e+00	3.852320104905028852e+00	1.347759628136850685e+00	-1.374579973380753106e+00	-1.422243758541434477e+00	1.073026005304960506e+00	1.369746005734796546e+00
-2.090053120220943139e+00	1.021897906220075036e+01	1.253913146738437900e+00	4.440407213998452396e-01	-5.770646398419621903e+00	3.887679038337469528e+00	-3.918633756846525706e+00	3.641589794451984385e+00	-2.097141133764465870e+00	-2.328803849731534203e+00	1.153909676858518418e+00	-9.869730413501489608e-01	6.457418518645402505e-01	1.386174015967170936e-01	3.253660905775811463e-01	4.199437582492035470e-01
-3.698505720135370822e+00	-8.793041304292966709e-01	-4.397618802547689776e-01	-4.391649385257264449e+00	-1.119219446713917154e+00	2.783819052355306578e+00	1.473369744478647325e+00	2.769924132100518577e-01	-1.175629695647087081e+00	5.250080702696549029e-01	1.059736493909476440e+00	-1.762647549983431816e-01	-3.876652250181113479e-01	-4.578209035151472039e-01	-3.313825072516051740e-01	-1.343764588892564504e-01
-1.133594918847889099e+00	3.406660146244609999e-01	5.221610658441714348e-01	-2.112355168827289464e+00	5.690097091835742971e-01	3.373440765835976629e-01	8.194573356523450203e-01	3.933851284409760618e-01	-6.022500415223166481e-01	2.384152856957296451e-01	-1.821699821101203376e-01	-2.463588671354898507e-01	-5.017417874347283174e-02	-1.940297628115966455e-01	8.117047294914396527e-02	-8.447974026508409118e-02
-4.970635242655558450e+00	9.172081298882096334e+00	-7.195705750321468308e-01	-1.420902037106357874e+00	-3.392851898503231212e+00	5.288563315474796411e+00	-3.124885700396200505e+00	4.519709898042406415e+00	-2.692300518454726177e+00	-1.968849993334506054e-01	2.313656156273722786e+00	-1.789109031963164842e+00	1.305345234288423084e+00	-1.163796194044214749e+00	-6.220768258947584339e-01	-5.801367176095139078e-01
2.340550050001292792e+00	5.189953697583931103e+00	4.948122851349718410e+00	4.670056192418745589e+00	4.579144173378491445e+00	2.532414273791058434e+00	4.856078208164235632e-01	-1.146454094275307423e+00	-7.388670265717965924e-01	-1.974892170879713582e+00	-9.211514617573073327e-01	-5.149159261919704633e-01	2.305960306578591079e-01	-6.194938481882625303e-02	1.027285473601574350e-01	-3.036638224323593982e-01
-3.578424390572556568e+00	-2.080290852152826719e+00	6.143134624314611214e-01	3.275237207517551763e+00	-9.433532223930323202e-01	-4.656973437538020733e+00	1.375914384047288053e+00	3.330237128370754363e+00	4.450050493204104479e-02	5.438151543929331533e-01	-6.388202680834567104e-01	1.315973324627128349e+00	8.272162863944969580e-01	3.461014542149679629e-01	8.550182943785603618e-01	-6.841573967336048723e-01
-4.372863347143143842e-01	-1.236218778329313484e+00	1.099094796209513003e+00	-2.347398062935891205e-01	-2.312286370856790452e+00	-3.402887942553289857e+00	2.608848981991207960e+00	1.679686502965755501e+00	-2.087498382332857449e+00	-2.468761849477902615e-01	-2.123817197055840378e+00	1.198741335197245128e+00	1.586746611728907741e+00	-7.756694722400898634e-01	1.277798523511652906e+00	3.983104526047752114e-01
1.076400503304995454e-01	2.161583575819181133e-02	-1.828957303850832661e+00	7.864546832492268491e-01	-7.091151195297121790e-01	-6.665966981822382120e-01	-9.418096437599933202e-01	-2.755096448200418102e-01	-6.324511257392690933e-01	1.806745900934111221e-02	-2.918031622527948038e-02	7.033740527214427107e-02	2.056592929802842640e-01	4.030133966191865036e-02	-1.872949680905988679e-01	6.043768076740300976e-02
-7.677974131164823746e+00	-8.882097858190751705e-01	2.217957159437450532e+00	7.087384446651828540e+00	4.224390973477152755e+00	2.990485532347067821e+00	1.490953614255565718e+00	2.778344559659678747e+00	-6.967650322199672730e-02	9.876516280019363714e-02	-1.208114840676309365e+00	-3.745560646768995167e-02	-1.182690058445010850e+00	-3.027704908058018174e-01	-4.804656962288161304e-01	-5.102252940873805431e-02
1.356143388118039139e+00	-5.377432666292813579e+00	2.883517488170298293e+00	-1.167178292137045714e+00	-1.795605966135955037e-02	5.782770950080282635e-01	2.517327591030982248e-01	5.494601619970830297e-01	3.347975017587599411e-01	5.517163007877858849e-01	-1.312143030463139182e+00	-1.660758919310243442e-01	2.442348826684266616e-01	-1.607881565961446768e-01	3.618061878395244513e-01	1.493610962961766826e-02
-3.586709566054411269e+00	-1.082236610962638235e+00	-2.133972778667986070e+00	4.045735842015963257e+00	1.967473124214140501e-01	-4.243074460969965322e+00	7.844039161580528274e-01	2.133975391724100223e+00	7.418857997288842432e-01	-1.692706965761531013e+00	1.060898238549659034e+00	1.207649039157533410e+00	7.391679250920721311e-02	3.438399861367547605e-01	4.535086233108348019e-01	-6.505461857705436834e-01
1.847255241415075577e-01	-1.632840247002491862e+00	2.312493545188685773e-01	-7.934334172112020855e-01	3.430447798266403225e+00	-4.254390144812014718e+00	3.063866087798473803e+00	6.646494459977532188e-01	-2.109028249086553508e+00	-7.217917564599418689e-01	-2.060263840786649356e-02	-5.981821162448417439e-01	-1.469447971706522305e-01	7.008074591803507003e-01	1.160900031540807786e+00	2.817842666492303971e-01
