9.246278843485518095e-01	-1.155232553539068396e+00	4.031494017133824270e-01	-2.257020455550434068e+00	-2.085863559260407563e+00	-1.121506480180996634e+00	-6.985781721427780644e-01	-5.537020226878756057e-01	2.494405948087626002e-02	-1.115984060472188788e-01	1.150901324404782072e-01	-2.085572092193631877e-01	6.529258907806022305e-02	3.136459263593206759e-02	-9.180767488465393922e-02	-3.679071301605475741e-02	-1.676846838782901708e-02	3.574081800325142055e-02	2.399223820392059128e-02
3.234980592082295381e+00	1.890698314629426280e+00	3.228735487991818420e+00	1.320251683941414678e+00	-1.690592935903911576e+00	2.133642634349633305e+00	-3.889122160319165578e-01	-1.405636878485100549e+00	-5.834396533022361275e-01	1.252035344831918806e-01	-4.465002177831455255e-01	2.937523632563455167e-01	-1.884906250861003996e-01	2.841641905152534342e-01	1.377002220699908297e-01	-1.886466195192122997e-01	4.607571820424607306e-02	-8.661175079703890833e-02	-6.890763072885355833e-02
-4.360888482230086183e+00	5.941990963483465116e+00	-1.670582530799028742e+00	2.767867238861567269e+00	-1.064682855881474932e+00	-1.879462259979670369e-01	6.680787178694178596e-01	6.738514983861207952e-01	1.368637804340223918e-01	5.953670295814974533e-01	4.081382546871730743e-01	-2.438565454066678184e-02	-3.439547370902936163e-01	3.832818263301403239e-02	-2.916268057636229802e-02	-9.201936784726247320e-02	5.983726311380160867e-02	-6.729957282307751087e-02	-1.216279423943966015e-02
-4.460155140448352817e+00	-1.301841287482454534e+00	2.768370529718787942e+00	1.636395639061059837e-01	2.639927168037193184e+00	-1.651859183927694597e+00	-1.027486163533960495e+00	-5.903989475077322524e-01	-4.825527062378461296e-01	7.017835943211778726e-01	-4.151406436606089878e-01	4.581867307548420643e-01	-1.380741391605276869e-01	5.193185433854288768e-02	-6.723355083900687916e-03	5.164331323770656595e-02	2.363647662806754243e-02	-6.213847281761846614e-02	-1.188804168897566460e-01
-2.409257269200959950e+00	-2.725860899286548289e+00	1.061287291696643997e+01	1.899131782069014562e+00	5.632228164102330403e+00	2.572555320275252022e+00	9.960227953193352413e-01	1.121784305648778207e-01	1.355006955027923565e+00	-1.686590350630101209e+00	9.814397448527238943e-01	-6.913181173717948269e-01	1.006048136703965035e-01	3.885586420965017607e-01	7.415104697013037427e-01	-5.775690871653843539e-01	4.839685416992633993e-01	-3.569138266709512286e-01	-1.383278832729699093e-01
4.038243046033822559e+00	-2.198111950438211615e+00	1.927277707765497006e+00	1.310570359232573923e+00	-1.001567384910651670e+00	4.756736666117813428e-01	-1.825842239780413490e+00	-8.170987710351502731e-01	-3.156658378568801826e-01	4.293913352340559264e-01	3.371955860346964595e-01	2.498377001202246872e-01	-3.343066892642277410e-01	3.531397381571117766e-02	-3.012058919871057894e-02	-2.484738987901965734e-01	2.636377914644470397e-02	1.875819865129182626e-02	-5.079836334904674205e-02
-5.113086920866567020e+00	1.069168559147439446e+01	2.191718862710048121e+00	-1.424104897052309804e+00	1.183485533628124919e+00	-3.074074797154024097e+00	3.994152240001378473e+00	4.001499866197987920e+00	-3.247438144541212046e-01	2.555760817651024031e+00	2.782450343510774360e+00	-6.371382927600080515e-02	-2.203148385180190960e+00	-1.720237969016517710e+00	-5.640614878682950195e-01	-1.764121818731626545e+00	-8.939200419750714666e-01	3.031196282478292869e-01	-1.049379083509994537e+00
-5.692993337349878225e+00	4.852767974834722331e+00	-4.206441357834592942e+00	1.065931431419420816e+00	-8.454707338534683814e-02	8.857983153928314368e-02	1.169706923084801620e+00	1.460750342037815175e+00	4.257022999929874207e-01	8.857148212188153957e-01	9.411996580354989872e-01	-5.446968570486484529e-01	-5.621601349113989343e-01	-1.239098098621728601e-02	-3.560733143711925508e-01	-1.775941301833262875e-01	7.027879633016811955e-02	1.082020895035760849e-01	-3.746520925754549119e-02
-1.173820325675081211e+00	-2.102883239966907514e+00	-2.421590587679879614e-01	-3.932247875071371856e-01	1.383507021429357664e-01	2.287779570890159597e+00	1.171443320787237674e+00	1.018093050955023227e+00	1.116603944358326883e+00	7.875679434531965839e-01	-1.147751504961185054e+00	4.486402606105185931e-01	4.955042209284146737e-01	-2.282429057465440725e-01	2.541299229682131844e-01	-3.949723067109187080e-01	1.235038873299880574e-01	9.359898057670715255e-02	9.563382883380615318e-02
-4.271320946413910136e+00	-7.772775600494910009e-01	1.746904378960949966e+00	7.552823494599536502e-01	-2.853862002543504861e+00	-1.420834292725143388e+00	-2.564408170755693717e-01	-7.055144253194203241e-01	-1.510284707484459317e-02	3.824967910996522613e-02	-1.060684269089601922e-01	1.155161466092459871e-01	-3.241936494153752762e-02	1.344744533375713536e-01	1.328436266609452909e-01	-2.912687438833189580e-03	3.055241399866106058e-02	-4.804464050598358099e-02	-5.097128023500630684e-02
