-6.571999269224731322e+00	-7.081972895384606836e+00	7.749268630046966422e+00	-2.420755062673829006e+00	2.479440325533166956e+00	-3.734361417184711707e-01	1.126615813358915252e+00	-3.014318994906883376e+00	-2.114679682246298764e+00	-9.536783174098401039e-02	1.752408797832895493e+00	-2.054366165456289917e+00	1.509964423371173536e+00	-3.979030885397137896e-01	3.701338895635787885e-01	-4.674358197455212305e-01	2.938588471217484233e-01	-2.489249996904941697e-01	-7.571790952796902952e-02
-3.820043401428696583e+00	-4.788784725596504921e-01	-3.853818191088550282e+00	-1.112127220277682849e+00	1.860640399544902790e+00	6.022245378921299297e-01	8.812077093219091717e-01	5.501982291824630833e-01	1.103143692305542434e+00	6.630413479447818670e-01	-8.693903233768734973e-01	-6.679949216730207695e-02	9.810628271142336487e-01	-1.592530034080731904e-01	4.294098138603439918e-01	-2.460905237841311544e-01	-9.434076504445559896e-02	1.319144323087562964e-01	1.660805974299618681e-01
4.238632273565126063e+00	6.243200666981755909e+00	6.079039016710466647e+00	-3.725619203529732193e+00	3.966056521226312692e-01	9.050492101756131280e-01	1.955272242903934421e+00	3.361196657264877707e+00	-2.945469478490324589e-01	1.482293669649821510e-01	1.856738957027576742e+00	-2.242566752176026190e-01	-1.190290408987499937e+00	-6.911697141552541890e-01	-2.264288470465490311e-01	-8.732204547923009263e-01	-1.558744360729302503e-01	2.618362651546145559e-01	-4.441629299970475953e-01
-1.133092095570237134e+01	-2.995514077900822691e+00	-5.111307665023862024e-01	1.774258837546514478e+00	-6.459763733788340900e+00	-5.832089078630172674e-01	-1.405058800614833459e+00	-1.429777443994663999e+00	-9.861808822896892535e-01	1.350927936610173408e-01	4.539527371873790240e-02	9.927034838365033087e-01	-6.941769255453983378e-01	2.737580652694112660e-01	1.110399608522269904e-01	-3.846037170815195250e-01	3.052623971669709557e-01	-1.016330368587507749e-01	2.473169622286973141e-03
-1.190693957460575270e+00	3.458883572007010354e+00	-5.874190466367803509e+00	5.222084688866311275e+00	2.552705860051841746e+00	2.669308180974173883e+00	-2.570892542376009615e+00	1.283997659580487616e+00	-6.097007621196127714e-01	1.133145267482150276e+00	4.325390991748569447e-01	-7.437762406195389531e-01	-1.023250913376889393e-01	7.417142287197191486e-01	6.964671672706637673e-02	5.284652614601815790e-01	-1.746507228975497927e-01	-2.947629965063005564e-01	-1.395399276078238548e-01
-2.877747133081187680e+00	1.729960215115336819e+00	-1.733025545248261690e+00	4.629324848493660660e+00	-5.033455171771565873e-01	3.075071957617866669e+00	-8.189440673803265458e-01	-1.435947659014805977e-01	-7.020178168734566571e-01	5.875525151673507418e-01	1.370545471710795382e-01	7.094369355081765749e-02	-2.536348037544762790e-01	3.102263965222304409e-01	2.730534917552828247e-02	4.483909055160126972e-02	4.596569243940770016e-02	-8.061174125709066884e-02	-8.963444394910612123e-03
-1.017043567284635586e+01	-5.606736627189422784e+00	-5.554748183151619889e-01	-2.508681190141733630e+00	3.397510099050557120e+00	-2.731633258893043648e-01	1.592950450355670733e-01	-6.698434768798631200e-01	9.460332221428989774e-01	-1.261586867241420107e+00	1.106992111872837498e-01	1.132941516367736989e+00	-9.311783885477754596e-01	1.032118588939862774e-02	-9.036671996361784753e-01	6.269499711853634416e-01	-4.489995238946092870e-02	-1.932852380704656869e-01	-3.177063592645775203e-01
-6.272787354464916199e+00	-1.140555717820703974e+00	-5.199758856441911714e-01	1.308053224947942905e-01	4.426338451356326864e+00	-2.534382647013758927e+00	-2.183365238463513158e+00	-9.162870214920686152e-02	-1.470726103341654656e-01	1.036050180241777197e+00	-1.087582568655144799e+00	7.515868798705969134e-01	9.654083584442173516e-01	-9.050021817242569488e-01	-1.856354271826337055e-01	-3.051119491953538376e-01	2.497846353051173252e-01	-2.627303606761659527e-01	-2.199796584158657253e-01
-4.536867102979512012e+00	-7.778983884282667516e-01	3.162672677824145406e+00	3.909145332098740711e-01	-2.612910627889693860e+00	9.358799248015811090e-01	7.342274933576464768e-01	-1.823023550851724517e-01	2.652664931731204545e-01	-1.884266670301958102e-01	3.756050114125972783e-01	-4.401168058111353254e-01	2.698029478331078757e-01	-1.753946859836709102e-02	-1.234967650173230957e-01	7.155231212683250963e-02	1.115121953803859846e-02	-1.124458008124750753e-02	1.469797041740325029e-02
-1.005931718208391068e+01	-3.586750139580270780e+00	2.521659553838330112e-02	-1.584721780575218675e-01	-3.399448175711316633e+00	1.035760390354606875e+00	1.638685686115936013e+00	-2.389097488740673292e+00	-6.268590152225000933e-01	4.451437548116554677e-02	-2.425365874896629192e-01	9.069736985286047659e-01	-4.365359745283887150e-01	1.913838728287304281e-01	-5.744012968446987610e-02	4.319745999209268633e-02	-1.024565449264550933e-02	-4.550252670793777932e-02	1.492513182643900524e-02
