epoch,accuracy,loss,val_accuracy,val_loss
0,0.25475,1.500567326080054,0.25275,1.4654492904990912
1,0.2665,1.454237375549972,0.26675,1.4595570391640067
2,0.2965,1.4289523756355047,0.295,1.416575641989708
3,0.28625,1.41079386844486,0.28125,1.4171509777083993
4,0.30025,1.4009711350649596,0.28875,1.4118859149888159
5,0.30725,1.3864501695260405,0.299,1.3961993027701973
6,0.31875,1.3850561634227634,0.3095,1.39267922847718
7,0.33075,1.359459730502218,0.321,1.375962164029479
8,0.3315,1.3615146863088012,0.315,1.378759085536003
9,0.34125,1.3531108313128353,0.32075,1.3740224691033363
10,0.34425,1.353210725389421,0.33175,1.372926557675004
11,0.35375,1.3394142502434552,0.34925,1.3550365593619644
12,0.3575,1.3357220427952707,0.33925,1.3500173148736359
13,0.3595,1.326291834373027,0.346,1.3489518111497163
14,0.3915,1.3103174372054636,0.3635,1.3354138185568154
15,0.38825,1.3092670875564218,0.3735,1.3255465004555882
16,0.393,1.2925692541003226,0.38075,1.3150773303229362
17,0.4055,1.2874495495595037,0.39275,1.2998887012451887
18,0.42,1.2759162676297129,0.39025,1.2999516355097294
19,0.41375,1.268063642764464,0.395,1.2915469785984606
20,0.428,1.2616809692103417,0.41275,1.2743780384100973
21,0.436,1.233579222716391,0.4215,1.2662368523562326
22,0.44775,1.231836942858994,0.42475,1.2558974673328922
23,0.4585,1.2137793818097562,0.4495,1.2330454261982813
24,0.475,1.190252366089262,0.4575,1.2164222059007734
25,0.475,1.1853086756374687,0.4665,1.2057648944426327
26,0.48975,1.157283772773575,0.476,1.186256664507091
27,0.50325,1.1415804373985157,0.49275,1.1567264050780794
28,0.51625,1.1119443146800623,0.48325,1.160768409830518
29,0.529,1.0998275941424072,0.50675,1.1193804257507436
30,0.5275,1.080817463550484,0.52,1.0974566386449152
31,0.546,1.0610393717694095,0.53925,1.075514388556825
32,0.553,1.048034000000218,0.5395,1.058381044074893
33,0.55425,1.0283248753841034,0.544,1.0488433490379248
34,0.57975,0.9983933114320971,0.56725,1.009117869876558
35,0.5835,0.9848056814763695,0.58025,0.9955502479765564
36,0.5985,0.9606033800406149,0.57975,0.9810018182953354
37,0.60425,0.9363080770871602,0.596,0.9557181222556391
38,0.6155,0.9183916567324195,0.60475,0.9355905014381278
39,0.607,0.9061700547795044,0.598,0.9302443769642851
40,0.61975,0.8908436752036214,0.61675,0.8988794443153892
41,0.63225,0.8662920934059075,0.6225,0.8901859304258251
42,0.6325,0.853800182645442,0.626,0.86888424328767
43,0.638,0.8434908565070364,0.6365,0.8512259330825472
44,0.65475,0.8298040395578719,0.644,0.8378534926248249
45,0.66375,0.806743625767529,0.656,0.8219026790554053
46,0.656,0.8104170565847016,0.64825,0.8200386151544516
47,0.66125,0.8007939222459972,0.65625,0.8033181847038504
48,0.672,0.788094645676756,0.664,0.798729299500992
49,0.67075,0.7656712591163523,0.6595,0.77287894466336
50,0.6785,0.7612246546073292,0.669,0.7734823356210836
51,0.6915,0.7457408734822384,0.6745,0.7580007863840438
52,0.68975,0.7408827127328405,0.67375,0.7618867269577604
53,0.69875,0.7286361507627444,0.68375,0.7437718138107738
54,0.701,0.71961119212216,0.686,0.7340308851783338
55,0.69,0.7236528528897834,0.68,0.7436027303613082
56,0.7025,0.7111771239477966,0.698,0.7284666215174075
57,0.70925,0.7037388385321356,0.68975,0.7164257569043221
58,0.70625,0.6953827774837773,0.70425,0.7090954576076584
59,0.7055,0.694681011310342,0.704,0.6967195311539254
60,0.71725,0.6841974771716487,0.7045,0.6929122780225807
61,0.7275,0.662020373127074,0.70875,0.6886863913841734
62,0.7275,0.6624468805055003,0.7075,0.6877557225008931
63,0.72725,0.6629864039063905,0.71675,0.6743261827360766
64,0.7245,0.6485476427070098,0.71725,0.6608798560095238
65,0.73175,0.6432917223990917,0.7195,0.6655884080718206
66,0.72725,0.6384233891807889,0.711,0.666398942495569
67,0.7505,0.6208878888566324,0.7205,0.6585994927863957
68,0.73525,0.6324911281162822,0.7245,0.6472383281675466
69,0.7375,0.6226712689210472,0.7335,0.6411564554404832
70,0.7515,0.6148281485231891,0.7345,0.6343910955071332
71,0.742,0.616487775759495,0.72825,0.6322036899308878
72,0.7485,0.6026548486751417,0.73925,0.6226153664270205
73,0.7525,0.5979985452638975,0.74425,0.6152073629306869
74,0.751,0.6021561620653046,0.735,0.6161346771646731
75,0.74825,0.5992745202493679,0.73775,0.6161141945395102
76,0.7545,0.5945593789978338,0.7475,0.6112274251657845
77,0.7645,0.5783920200158609,0.74625,0.6020869994277528
78,0.74875,0.5858412628199112,0.74125,0.6002057884510396
79,0.758,0.5782997693573161,0.743,0.5995081939743122
80,0.75825,0.5777282096648269,0.748,0.5927818346033273
81,0.7595,0.5812746006445659,0.74625,0.5985030698271767
82,0.7635,0.5688549023011091,0.763,0.5787525107130714
83,0.773,0.5633716228201064,0.74675,0.5869579017576125
84,0.77775,0.5573292542506934,0.7545,0.58035030541571
85,0.768,0.5619083784658706,0.7525,0.5841959051857866
86,0.765,0.5660732107286057,0.75675,0.5740081292897221
87,0.77825,0.5377125752581287,0.7635,0.5721472287977595
88,0.78475,0.5388528041601494,0.769,0.5603767258077623
89,0.79075,0.5257852006417161,0.764,0.5660266514368013
90,0.77775,0.5373097268608908,0.76325,0.5497767728224171
91,0.78125,0.5371983335779769,0.76925,0.5493438201187455
92,0.795,0.5224896896665601,0.77025,0.5456486113753762
93,0.7785,0.5321683657485992,0.759,0.5582673521823499
94,0.78925,0.5197008953192908,0.77225,0.5447771703286635
95,0.78275,0.5253956507795742,0.765,0.5500886074875588
96,0.78525,0.5100047766766056,0.76975,0.5313693141261665
97,0.789,0.5193991876084474,0.781,0.5341964082905534
98,0.787,0.5138056652266659,0.7905,0.5195776817826718
99,0.776,0.5237115364924347,0.771,0.534614923416284
