-6.241014996909664880e+00	-5.422281300611901500e+00	3.304216659289600511e+00	3.021797341797660685e+00	-1.654017329807080827e+00	2.094534309742504874e+00	2.448282404481071595e+00	-3.518951655278530072e-02	7.806694931127755588e-01	8.194791374589899258e-01	-5.871773473396305620e-01	-3.929755654554552557e-01	7.922535163978302597e-01	9.259294873550769633e-01	-1.427875495385279858e-01	3.264743137364172210e-01	-3.549325061288032268e-01
-3.431932131534415564e+00	-3.474021377877917427e+00	8.081734737025232818e+00	7.878492592051083321e+00	-3.174364354015673406e+00	7.046290168742624260e+00	1.569877754715383045e+00	2.487817833228174180e+00	8.476314915475269274e-01	-2.050525906975427581e+00	-1.025685295490419424e+00	4.007330620300888491e-01	1.283690887816881787e+00	9.974390830907566841e-01	1.057104827245425760e+00	1.244023028254588326e+00	-1.046735020757338513e-01
5.812923142054162717e+00	-3.737245964213674831e+00	-2.653311491790711241e+00	-3.263620693542293782e+00	5.122073375237502724e+00	-1.118454698435587868e+00	-7.238227468712038482e-01	2.973947379475836428e+00	7.510958621965223569e-01	1.334545394175637792e-02	-9.979658852416449788e-01	-9.871877774331818678e-01	-6.631954382562392780e-01	-6.012089702547812609e-01	-5.941855688900024579e-02	-2.494364695483582695e-01	5.110188568190474623e-01
-1.303284738374698382e+00	-1.431243558339742261e+00	2.899543116581163815e+00	-2.828504235054337013e+00	-2.370224595941760271e+00	-1.733261153377187336e+00	-1.603596305441684855e+00	4.138401105513204170e-01	2.413944224963092411e-01	6.167345485284753126e-01	3.692196532818441401e-01	-1.884594532874456219e-02	3.289167053016353592e-01	1.382361017074594522e-01	-2.676896095462016900e-02	-3.616018480959361237e-02	1.301020991295309126e-01
3.464252922336078289e+00	-2.080752036514868841e+00	-3.247162994795734225e-01	4.417488755861137761e+00	-3.441754307357166365e+00	-2.914643286726790627e+00	-7.238686568697575430e-01	-2.017341735496583244e+00	1.991761552478603869e+00	1.411782787358197400e+00	1.274429318131034439e+00	-9.574367310499469763e-01	-8.405713951036829501e-01	-1.347054044857653732e-01	-6.167529533577236212e-01	-9.726363031311032747e-01	1.782232516882192863e-01
4.081258864438233047e-01	3.583674263604335941e+00	-2.667843767061557347e-01	-1.420277320208390703e-01	-2.730460514898755964e+00	3.787857946589520353e+00	-3.104861688926511931e+00	-1.517685216087395483e+00	-1.964421941044433573e-01	1.451411085496350672e+00	-1.097405772749338482e+00	9.979568809896672832e-01	-6.899721629508795973e-01	2.707614272185043247e-01	-3.267849831579459075e-01	8.441586894725710000e-01	8.185952117012822438e-01
1.164422536148203458e+00	-2.611381302189785369e+00	2.583462748328970271e+00	3.387622837615148264e+00	-8.187939305987116390e-01	2.277648441507362342e+00	-9.651136279375915894e-01	1.099748830982369752e+00	5.782838948678347135e-01	-9.878580397218256204e-01	3.174436938846776912e-01	9.333895949637606437e-02	8.639128021968517368e-02	1.382028703826986837e-01	4.250074928753763692e-02	5.699838034818668214e-02	-5.711349415895239368e-02
-3.461891545549338645e+00	7.325102934463511239e+00	-2.033741182516854096e+00	9.100334275631215553e-01	-3.814963100426170151e+00	9.278349905772105277e-01	1.338672294947274910e+00	1.120904060534405167e+00	-2.129225575432029949e+00	-3.052921230773611994e-01	-5.821015464779041165e-02	-7.491187934841506690e-01	2.552818605364961524e-01	-4.088676720344371907e-01	9.238867732750781492e-02	-1.101474190787149199e-01	-1.884875179893614749e-01
-3.533310474746938379e+00	-9.117750778326290106e-01	-7.399416279755516301e-01	-5.834692624424888674e-01	4.664271602543760276e-01	-4.248348536273025555e-01	6.030403475168937266e-01	6.895635103048376735e-02	4.502074407699033776e-01	2.273029273349603530e-01	1.338417588033066243e-02	3.062749141384039919e-02	1.466867980555886797e-01	-9.912009400774494938e-02	-3.915172316976234246e-02	-3.165350973643659555e-02	1.813153611005863600e-02
-5.005932123074859241e+00	-3.368211347796999711e+00	5.123416789395953685e+00	4.322791464667926853e+00	-1.096457201775530743e+00	4.351963726534416210e+00	1.374282379110848495e+00	1.671916063997820334e+00	8.852127862079552933e-01	-5.489341148235197254e-01	-2.142238709685913012e-01	1.127009089993200736e-01	6.925942547868613186e-01	3.417822548553424711e-01	4.505420912306112857e-01	5.734287690001148574e-01	-1.319930370406139086e-01
4.476218624718287131e+00	-2.903031854781140897e+00	4.450522324553936926e+00	3.513166380855383131e-01	-3.208834846847619798e-02	3.984665325478209841e+00	2.237429152930662024e+00	-1.478296608491790565e+00	-1.025608007231651575e+00	-1.589726056602923210e+00	1.027224478936037411e+00	3.217537382242541821e-01	7.844784896339076496e-01	8.164423419407548232e-01	-9.262084827825246558e-01	-6.074566185902902093e-01	4.724611136208989870e-01
1.558438591324357025e+00	6.734449595015739476e+00	4.324032792065375941e-01	1.963374292260370746e+00	-4.876373052073734726e+00	2.568285071211552584e+00	-3.565404399160565507e+00	-1.247897063085904451e-01	-7.124087758885350175e-01	1.686559261848485924e+00	-1.675695115597725104e+00	1.580876079513121812e+00	-3.903338670700366997e-01	-2.650303564914614496e-01	-9.638583894533210294e-01	1.125645250844900858e+00	9.380924544277026156e-01
-1.090844645316714434e+00	3.748112998109629057e+00	2.579616243762647088e+00	1.401721266426908252e-01	-1.160512850306567811e+00	-1.000476842860871241e+00	6.330847725285335681e-01	-4.887900039291721843e-02	1.640964667844241054e-01	-9.163768989642492313e-01	-3.502926487358543617e-01	-1.379217567350446982e-01	-2.948851029591842421e-01	-3.348800320405828645e-01	1.102189657745877988e-01	1.580372198658214211e-01	-1.112930038271681271e-01
6.306865595129891311e+00	1.062405850980966848e+00	2.699365069707223785e+00	-2.907235705087162447e+00	9.510474734453374657e-01	-4.559085016092916387e-01	1.312041815797317379e-01	-6.749203467567945758e-01	9.193010570589429387e-01	-2.739061757809169162e-01	6.680657209425978627e-01	-2.100478644583035903e-01	2.900585357823866617e-01	-4.491766569190927538e-02	2.049408127274577468e-02	-2.950835060135913179e-02	-5.141754545766615177e-03
1.768883148788498394e+00	9.364634109885682234e-01	-9.946356995069106921e-02	-7.678431384140871341e-01	2.469315917612001865e+00	-2.185768961791847431e+00	1.538170738797248527e+00	4.801243304979272916e-03	2.562614282668227994e-01	4.110793625253358896e-02	-1.407232139858606290e-01	3.296359087657465547e-01	1.193377534484706647e-02	-8.208044640836940908e-02	-6.299537634650856366e-02	-5.011067171344792820e-02	-9.304337892903980986e-03
3.587030276773524928e+00	9.679016236557114183e+00	-3.583453266856294395e+00	8.293772334433652915e+00	-2.163769677141471615e+00	3.269912201881832292e+00	-6.140758160620638506e-01	-2.205323973269708304e-01	-1.053083866498079946e+00	2.938832132916193718e+00	-3.200482869200835356e+00	1.030304411773225848e+00	1.433633983733303141e-01	-1.206134445959456070e+00	-1.655579152318525704e+00	1.282463959007030141e+00	8.081294690459397412e-01
-9.078896326779103410e-01	1.853741506119062521e+00	-1.228895461003683076e+00	-2.271402615738177477e+00	-3.729356989743993989e+00	-1.395727042489921521e+00	-1.760947152580961017e+00	3.121580839497790916e-02	6.829787899938057905e-01	1.373398533617622153e-01	2.056807758490454274e-01	1.993054841668155386e-01	-3.983577601919881250e-02	2.980086165191692810e-02	-1.463696558151468367e-02	4.392237712999841337e-02	4.424222638145542535e-02
8.091250577300124647e+00	1.205493779096788121e+00	-3.593170226477902851e+00	-2.309949592060573376e-01	5.521593683836240274e+00	2.169416083016262320e+00	2.474919353727233207e-01	-6.445002675202327058e-01	3.271770007836635408e+00	9.897450710673975083e-01	1.843280345904378281e+00	5.697420727521820827e-02	-5.316041708472044602e-01	-1.149563892315049074e+00	1.400201539449124066e+00	6.607507228321901627e-01	-9.290004488792183990e-01
-5.408394732066753363e+00	5.793664002740302799e+00	-2.414516463467188512e+00	-1.545421851060282681e-01	2.176695329698446812e+00	-2.029941683800274177e+00	4.318423791137429579e-01	3.013561198182936884e-01	5.717405752743143221e-01	-7.141055991356790589e-01	1.973435185543040982e-01	3.427720251901766324e-01	1.069168021992386725e-01	-1.324295644794240001e-01	-2.127743085306670057e-01	4.044899070844081013e-02	-5.711570716763784278e-02
1.651133887698143843e+00	3.635706055806616988e+00	-3.991891643997115935e+00	8.410533870730146910e-01	-3.296106908712816530e+00	4.173524609480116609e+00	-2.945651195091282926e+00	-1.678097379662873756e+00	3.358929071365297503e-01	1.377913287302225287e+00	-1.856071622827335954e+00	1.728474996345260362e+00	-1.122560283656305335e+00	2.592632980615007243e-01	-5.398407685981805315e-01	1.238476472555907426e+00	1.249100584147307069e+00
-4.292377989803045857e+00	-8.167021240066087151e-02	-1.135957150806414573e+00	-1.145722537727549950e+00	-2.846196462552941786e-01	-2.330332721058499867e+00	-9.260156522933108425e-01	2.853956347384964953e-01	4.525829620728083480e-01	7.075788398601798312e-02	5.885170106780350519e-02	2.105526976264003869e-01	2.847454943065961253e-01	-2.583674885361645496e-02	-9.826514858869189739e-02	-7.366851175659160089e-02	3.403275034563296719e-02
-9.603745861523651506e-01	3.146902570477120298e-01	-6.193580537796611551e+00	9.956153613515333234e+00	3.887004683183969522e+00	-1.267823038982268224e+00	-1.750422319224919754e+00	-1.668427301308860633e+00	-1.715502912752334019e+00	-3.531526184136645208e-01	5.912160062490861012e-01	1.381958855562767097e+00	-1.632872648091652709e-02	-7.061173246212032462e-01	7.874714785633932790e-01	4.668847935509483627e-01	3.947544203729970724e-01
6.790193193220269707e-01	5.378574058690060333e+00	-1.579862022949423128e+00	-1.258232625863026310e+00	-1.396201866852322615e+00	-6.446582626898689217e-01	-9.039465193875819704e-01	-2.921622573150146063e-01	6.512823725534598873e-01	8.920465830435606036e-02	-1.287476871026330405e-01	4.720505840634754979e-01	-1.545940817232598907e-01	4.780971936052395149e-02	-1.419199406796499141e-01	7.473348251896623495e-02	1.287110931816491388e-01
1.127070177842806586e+01	-3.137431871466684896e-01	1.092199064222789495e+01	-2.038821974150224481e+00	2.271370982441845765e+00	4.224734861247064543e+00	-4.952662374068752982e+00	-6.863761338258818512e+00	5.835335846918762170e-01	-2.159126310695854034e+00	3.121244551314932725e+00	-3.304031743629284534e+00	-1.529146312783362660e-01	1.045459369488304535e+00	1.089582400751571978e+00	-1.239199252431928633e+00	-1.590821930392826822e+00
5.350814227664086431e+00	-1.641540200247996850e+00	-6.619405898875889704e-01	6.114665283424090880e+00	2.978290776160243514e+00	-1.242958698171673149e+00	3.515836328912470832e-02	-2.776274345223841422e-01	6.272081447773227847e-01	-1.027297349296357076e+00	3.133251220229242850e-01	7.209081833075820997e-03	2.347845141797368085e-01	1.205410346108388431e-01	-1.252636245950878441e-02	9.298708391942073215e-02	-2.035128959151243366e-01
8.249762212396098970e-01	2.534104679543738747e+00	3.191290372041115653e+00	-1.987360665424121819e+00	-1.420425426798673119e+00	-6.672470090350922645e-01	-1.331601853030719873e+00	-7.175673363179325692e-01	3.675849487809065286e-01	2.012216480420552997e-02	2.096258867765778966e-01	-1.059110197573987916e-01	-5.966903794609896075e-03	9.790603101803851960e-02	7.431253023528830437e-02	6.925341366303278297e-03	3.621346276529684161e-02
-1.616565375803664439e+00	-2.599180153188154763e-02	-1.616821827483754470e+00	-4.485300623769162276e-01	-2.394699406033381717e+00	-2.993930297178160616e-01	-5.162016669160578441e-01	-2.838890852309838286e-01	2.008784001973380196e-01	-1.998850013723890151e-01	1.195487152019756860e-01	-5.529218409090511793e-02	-2.012992245504658176e-02	-2.547889807637089207e-02	-1.914696840456530519e-02	4.520076769521982202e-02	3.426956317047935574e-02
-3.553164011394945199e+00	2.069786962747909520e+00	1.959877797627870066e+00	6.660768929076957612e+00	-3.613252034642936650e+00	1.597156548039820212e+00	2.523909544536576455e+00	1.648890420076386976e+00	1.537579060008059439e+00	-6.828229707025806894e-02	-9.570596639245989579e-01	-7.363614569567568102e-01	5.496302938028752028e-01	8.430612193820716804e-01	-1.653307643443062136e-01	7.236438442263968263e-01	-4.423688312096813458e-01
