9.688849776086525978e+00	7.447264263921420380e+00	-3.683791041144165224e+00	2.896687151051872133e-01	-1.107072738723873684e+00	1.244702871263353883e+00	-1.635404916365212680e+00	9.264193664341313639e-01	2.212318298190867893e-01	1.612817197366046784e+00
1.116386902863271802e+00	4.646378524085629458e+00	-2.317146416789132246e+00	-2.661301157894165659e+00	2.775395762855266568e+00	6.355643801006777061e+00	3.683717872697970463e+00	-2.503122626879192847e+00	6.646418516032501778e-01	3.083565656715792080e+00
-6.596721653949447095e+00	2.739575653198222494e+00	6.591845432428691254e+00	5.277285110145804481e+00	-4.464708898951345262e+00	-3.987188165025012054e+00	8.278802550706673147e-01	-1.265063361852081458e+00	7.813430911169260140e-01	8.864362943904471326e-01
-9.713409881559517123e-01	2.601779464161799171e-01	-6.190148152453734731e+00	4.254749746112664432e+00	2.867811884773771247e+00	-3.247322682949782102e+00	1.420153285969372625e+00	6.404693133192446153e-01	-1.263286085377105072e+00	4.580916429524856809e-02
-6.264790681619432533e+00	2.830105219986520204e+00	5.751917781729206647e-01	-2.588602500156352626e+00	7.324262732117242436e+00	-4.299388398695009883e+00	2.250279874771231592e-01	2.567695535103980742e+00	-2.363194488553719719e+00	-1.863018592705791621e+00
-1.493362651128835372e+00	-3.879050018383130460e+00	-7.648064892751843535e-01	4.931869372129382145e-01	4.615513287138729992e-01	3.288625832250868797e+00	2.690923500281825032e+00	-1.435475750087725988e+00	-1.668120078458067423e+00	-5.264427674425783410e-01
-3.786127716201366233e+00	2.724951745737937969e+00	-2.231247011029308336e+00	-2.943661970095922786e+00	-5.015749302479770577e-01	2.057296872372218477e+00	2.903447517475386874e+00	-1.058920375973316785e+00	5.407140148153174453e-01	6.817744680955095671e-01
6.205179801094826253e+00	-8.124202046376360897e+00	1.469008560851854162e+00	-1.426885955685182727e+00	4.714464214825798472e+00	3.520656992983185241e+00	-1.512960499245681878e-01	-1.026327447943889082e+00	6.950761337481931035e-01	4.525999444767834223e-01
2.381472089927019642e+00	4.052371914997101587e-01	-2.561693731470313096e-01	-1.091056999286596829e+00	-1.973108535132053643e+00	-2.721074803391816399e-01	-6.397436139064017757e-01	8.117993598778218134e-01	2.343959051690239770e-01	3.179488450898020069e-02
4.482378824431047626e+00	3.137929842125797286e+00	-2.513905544663923131e+00	-1.761119864649953293e+00	-4.904507759960359259e-01	3.357248391321868919e+00	1.754580904149778187e+00	-5.263625184948977909e-01	1.029229409363497522e-02	1.456216040525069033e+00
-5.897848711888382667e+00	2.045541307981268986e+00	-5.254577462553236877e+00	5.991684292640110376e-01	-4.732499130618779692e-01	3.405976018797910232e+00	-8.333729521162761555e-01	-2.362486197547310152e+00	-5.021512936291806506e-01	1.469319729166742361e+00
-2.109753297168281971e+00	-5.886338219759649881e+00	-2.619625026332702777e+00	-6.393600669508131551e-01	3.999313970300948817e+00	6.195977002368866504e-01	2.989456429177324459e+00	-7.286151968686711555e-01	-8.807838046518943198e-01	3.330147230507881084e-01
-1.715547423356493129e+00	-4.519322838127168396e+00	-3.445354152136884451e+00	-6.606607680544033245e-01	3.979634584029755340e-01	-1.927719953921644969e-01	-8.000677842171933785e-01	-8.436069516264256274e-01	8.662983933882453247e-01	-4.255839375073300901e-01
-7.119878363586233050e+00	-2.280987463123763437e+00	-3.172254339376823662e+00	2.062686713056709475e+00	-2.832668268062433103e+00	5.852917938825774602e-01	-2.981265316192784412e-02	3.230885047434294277e-01	-7.620192138233877754e-01	-6.308155799589135748e-01
-4.176736220128820065e+00	-1.363833109841993352e+00	-5.774267260382462963e-01	-1.659612391369890139e+00	-3.447906724307228110e+00	-1.487959887965294214e+00	-1.417751817904508549e+00	6.862978917161387526e-01	2.443449176396932376e-01	-5.031079135148801285e-02
-3.337529648502027158e+00	-5.246697628228059962e+00	2.593861547598038886e+00	-6.051965503852152040e+00	1.416480604593279624e+00	2.332892331611713832e+00	4.997922662764502366e-01	9.314113428861358068e-01	5.112486194046630406e-01	-8.486107490750142146e-01
-1.867088464889390398e+00	-2.881660290726050011e+00	1.649341578400174146e-01	3.437978126459662942e+00	4.620313667184448470e+00	-2.288514685847603314e+00	1.300416913117126816e+00	-3.250087482156809870e-01	-6.163569563578424892e-01	-6.344201961711163351e-01
-8.516140559175331859e+00	-1.047066637647961818e+00	3.575222419918314909e+00	-1.672195403144561165e+00	-3.126430320526543127e+00	-8.891754743127864291e-01	-1.049595430820965181e+00	1.171549302075284293e-01	-1.779820010984184409e+00	-4.289857640428587637e-01
7.465286762412190136e+00	-6.886839429728824236e+00	3.508379197384031922e+00	-2.608779469000796158e+00	-7.079333850360274294e-01	-5.955253564715010661e-01	-9.996026130413933342e-02	-7.771396365204220891e-02	2.594114373165680720e-01	3.973520788814936533e-01
-2.309982923729025028e+00	-2.370723707295406602e+00	3.451638576804281211e+00	-1.060018313909445231e+00	2.023459188536527620e+00	3.103190056559598897e+00	1.924404771604283804e+00	-6.548663304707772470e-01	-9.000120095346469951e-01	-8.667803262960805943e-01
3.814454284502827530e+00	-5.637151450580546452e-01	6.009516137501504929e-01	-4.588536767798283567e-01	-5.296786102603412427e-01	-2.643501365896064659e+00	-1.462722249276607878e-01	6.531515061704560310e-01	9.217091891059760178e-02	2.606987956804174278e-01
-1.709604072869042479e+00	2.399642456115101408e-01	6.070715782947374350e+00	-6.793492558461773356e+00	2.433286602890218475e+00	1.440282197609445980e+00	-4.927903534947370989e-01	1.267226441323961783e+00	1.644941453245032589e-02	-1.859346451057122929e+00
-3.287178651404250029e+00	-5.109156620716610142e+00	1.362714308430046595e+00	3.766413829294057436e-01	1.783966575368313157e-01	-3.450669143933706162e-01	4.947676884627224547e-01	-3.466786558594297518e-01	-5.350818188300230371e-01	-4.004248389234894567e-01
-7.669787780965410917e+00	5.198446648729069253e-01	-7.901734405724707422e+00	2.509505175194223892e+00	-1.900578335243074513e+00	1.394793001266986243e+00	-3.967381186065037646e-01	-4.742311795234347649e+00	-2.970081738734849708e+00	-1.181607258578827979e+00
-6.928205113912829560e+00	1.262155061187307803e+00	-7.748334989841237919e-02	-5.057258214542661001e+00	-1.635484439712555194e+00	2.924007527868093259e-01	4.931531434248090373e-01	6.031001433209738360e-01	1.086078964943122838e+00	-5.865620707234641129e-01
