4.047626939210959840e+00	-1.887666507667538074e+00	-3.397217421082346367e-02	-1.556068135740887592e-01	1.545605484083742986e+00	-1.019167036478057176e+00	-1.832956439935970572e+00	-5.748124657976250163e-01	2.726711324510162626e-01	-5.469243486294131928e-01
-7.968997166332352222e+00	-6.313973743861645893e+00	-7.325605545049032052e+00	8.674773463832228249e-01	4.027749318578051962e+00	-3.342284935660976064e+00	2.384882652220402743e+00	9.217695854952262513e-01	6.709779198346914608e-01	7.107007570664068963e-01
-4.986073440881570562e+00	2.976666804167250824e+00	9.539915215345643462e-01	-3.387799756075650315e+00	2.149134656891723338e+00	-1.489368350802244612e+00	-2.303732859126385035e-01	-3.361637605738252987e-01	2.738843400014818741e-01	-1.254403415612196093e-01
4.939277145838135152e-01	-4.277308764671210461e+00	4.014098753053825241e+00	2.147935231351102203e+00	-2.587610490795977380e+00	3.943114705605966219e-01	-3.002190516596003333e-01	2.139813280232385928e+00	-1.312903301226078678e+00	4.562862421426741588e-02
8.936761753676462305e+00	-8.972880295854768207e-01	-3.735047744074752707e+00	2.674240816474884527e-02	7.712264166023090617e-01	-6.778984059673096585e-01	3.593885841322726482e-01	-4.795423429219360933e-01	-9.083904309840197533e-02	-2.573687991527689456e-01
-3.786909999633842006e+00	-8.778621130262377337e-01	-3.907695659035654412e+00	-3.783080510246175088e+00	2.813383322332169367e+00	-1.520397552308898337e-01	9.769923587319732095e-01	1.616313144489336828e+00	1.093183988182594879e+00	-1.629448258827665974e-01
-4.297543986882510936e+00	1.886621587440885595e+00	4.482224072469083609e+00	-2.722079011304121110e+00	7.235713930051281828e-01	-2.634375193215208188e+00	-1.099549707103892660e+00	-2.021778530190235568e+00	5.272376236317722897e-01	3.723246510967024303e-01
8.174824476084392444e-01	-4.300459474850589103e+00	4.838124490853654258e+00	-1.392417541723794283e+00	-2.796277778642469070e+00	-2.209876695150651216e+00	-1.913519931638345772e+00	-1.441100276104244349e-01	-1.269387424159255984e+00	4.157146282661014491e-01
-4.053858207650044676e+00	-3.157219786790404825e+00	-3.609320453296662290e+00	6.542731023522105893e+00	1.973904938234194217e+00	2.898836955722779329e+00	-2.628688762422830560e+00	-6.273148456605781575e-01	-5.355108718077103772e-03	3.292448191061428386e-01
-2.696716789009256932e+00	-4.966063828386847234e+00	2.237194755460704787e+00	-3.202206801816786186e+00	-2.856899467604358644e+00	-1.334955124120251524e+00	-1.448929247927202013e+00	1.023804848980870652e+00	-8.636346173905399271e-01	-4.542409645107711169e-01
4.963420228091637298e+00	2.449704700922147538e+00	-1.541538330321774897e+00	-3.277398477993197723e+00	5.162889968515840255e-01	1.123107170630393670e+00	-9.229754338519170487e-01	-4.777035959408778565e-01	-3.416776745833843831e-02	-2.898161291081790061e-02
1.039120454819152251e+01	2.943330237183325426e+00	3.797324526503014219e+00	-2.754288081648057052e+00	-1.909325772481187844e+00	-4.213204090637297505e-01	3.421876526802478113e-01	-6.836197190962111092e-01	-2.747381950402327279e-04	-2.252766595825672624e-01
-9.838064188795167198e+00	2.662942992005453480e+00	1.237703855828346189e+00	1.054561756103033821e+00	-1.145043989412077412e+00	1.923858751558320090e+00	1.467813978134766328e+00	9.309339008541577254e-01	2.173575312322775788e-02	-6.382639363593106685e-02
-4.794958333655110927e+00	3.266434360431348605e+00	2.201956008061166717e-02	-3.206674849828556439e+00	-1.303742548180221172e+00	7.032930825662629948e-01	1.397749686519198509e+00	-1.926763710822731179e-01	4.538314897706293150e-01	5.728789849515390775e-02
-1.624912397615767556e+00	4.732382364295490973e-01	-1.228172513625335860e+00	4.040795477836975458e+00	2.575788992049430792e+00	1.542128289337736380e+00	-1.071910349263819784e+00	-3.093874730698680242e-01	2.389948119901974255e-01	1.770175704284625978e-02
1.121067663483344745e+01	-2.304883229037907988e+00	-1.540439790741696013e+00	1.490072624218090391e+00	-1.101294353665392745e+00	-3.386662609415175273e-01	-2.456462528261238176e-01	-2.819903764939678537e-01	-8.014111811167234922e-01	-2.917459369476607667e-01
6.872570557811147118e+00	-1.432742345599127276e+00	-2.637478485685924023e-01	-1.083801333788529497e+00	-3.134297155233687349e+00	4.512374230250711382e-01	6.558453588098139830e-01	9.337213261281476773e-02	-3.534604851844302398e-01	-3.418775045560090708e-01
4.618296541711801595e+00	-3.021758049804099233e+00	-3.515493668509469316e+00	3.311327957040498315e+00	3.391706500689726678e+00	-1.660610460735335803e+00	-5.765316442659059737e-01	-4.520590768266611881e-01	5.251452514090836354e-01	-7.389436858756348592e-01
-3.426919865655784214e+00	-6.800656856654157423e+00	-5.298238437997055073e+00	1.209042508438909147e+00	1.228767746011779627e+00	-2.406796628389216597e+00	7.684031071716757033e-01	1.037042374629669750e+00	-1.616915928651298240e-01	2.175703001473690001e-01
6.527035508989373902e+00	7.704190984661591024e+00	-1.287906417518651425e+00	-1.139864466155043443e+00	-1.387288551162106920e+00	1.733250318659467881e+00	1.346660625514879639e+00	-2.679876638097667962e-01	-4.360764060983500223e-01	-2.300350697920147125e-01
-4.342845985410451748e-01	-3.243590232174593968e+00	-2.783256239479511063e+00	-2.915827368303916423e+00	-3.873215390179165940e+00	8.587557844115634165e-03	1.334756151365785737e+00	-1.958348138329422949e-01	2.568177327392679454e-01	-1.735593475613787240e-01
2.994372246278035554e+00	-7.207703022790886704e-01	6.589063269818677071e+00	1.282093005640932981e-02	-3.480097677543263490e+00	-1.298181427173203728e+00	9.059184878777750694e-01	-4.773336974631394169e-01	4.938122617994774033e-01	-2.123887498398807916e-01
-6.149743281921778326e+00	1.162221617654343397e+01	-2.698718766741996955e+00	-1.674248967249018616e+00	1.139664619685644364e+00	-1.272175602258115878e+00	1.499851104976996474e+00	-3.729650496214349520e-01	1.987003513538109778e-01	-2.708319775563631376e-02
-1.107119605844793142e+01	-1.919165715357963320e+00	-7.093127228823639108e+00	-2.506872743654748881e-01	1.356619335837847828e-01	2.675229127469034740e+00	1.360859085837460070e+00	-1.701265682974316240e+00	8.495995283028483502e-01	1.544956684883235898e+00
-1.030567892406608799e+01	3.248336523241606155e-01	-2.004909504294668299e+00	-2.601686919729922831e+00	-2.434934865733700882e+00	1.334593876981938765e+00	2.268485547697903559e+00	2.251803720048117449e-02	7.163463417185332860e-01	1.327264751886542693e-01
-1.612037194634368831e+01	-1.272052890705453798e+00	2.851363038756173474e+00	-3.854316336172464386e+00	1.913677515901341497e+00	1.235996183303855966e+00	-2.342272167986927833e+00	8.526070607428565262e-01	8.238377760598507571e-01	-3.416554326071631342e-01
-2.405331005649916420e+00	-2.440934798482971679e+00	-2.787146765775822654e+00	-3.623478806568085631e+00	2.099485985632024487e+00	-2.418534251620330977e+00	5.367250052175690511e-01	1.862112633759821501e+00	-6.548102478790498449e-01	-1.132980282482697609e-01
1.394664530420063642e+01	-2.252635482055016070e+00	3.598031787919963254e+00	-4.323389342754434539e-01	-2.194806233456338962e+00	-4.724600330434066464e+00	-1.908669846885060695e+00	-4.247505725281759403e+00	-9.375861427676212001e-01	8.744540093050986451e-01
3.464408280299259513e+00	-3.575937211343614308e+00	-4.381725765723389010e+00	1.520284234917854027e+00	3.840214926413689778e+00	-2.601904972842365105e+00	-1.574168948050670147e-01	1.348930761078392382e-01	3.376598489921515678e-01	-5.979096839570482436e-01
1.793386971236677851e+01	-2.307712485428233540e-01	-1.822051095745670368e+00	2.026694510422480722e+00	-3.105763688008042478e-01	3.961270988113991393e-02	-1.362265242904296125e-01	-1.075005916019885044e+00	-6.257845640340380378e-01	-1.306578301467863357e-01
7.232168446867083267e-01	-8.175941937900926826e-02	-1.113453065566676115e+00	-3.248905943605820301e+00	-4.578985218336940610e-01	1.214950342138822803e+00	-1.245440428652984766e+00	9.926494869043712976e-02	-2.549915924616542595e-01	1.136942756300536317e-01
1.150366057455178570e+01	-1.865741328356167017e+00	3.523682230453433650e+00	4.405379744412986298e+00	-7.268653681949600598e-01	-2.310365725213157084e+00	1.466159003195007582e+00	-2.393412631601971874e-01	1.291692367669839414e-01	-2.155306339620121636e-01
1.100324494347916549e+01	-3.202120702886311898e-01	-4.061998563230837966e+00	-1.275530440001146626e-01	1.892271224311948385e+00	-1.702592294460247846e+00	4.906598760979427043e-01	-8.802286047977541106e-01	2.537834503107043171e-01	-6.768108123901848128e-01
3.248136225965626012e-01	-5.383034062260342090e+00	-6.542704467705969584e+00	5.921528327196774466e-01	1.271117375635538504e+00	-2.294736009213375283e+00	1.126987130891817346e+00	2.060523635227342332e-01	-3.308296133122259897e-02	1.186155734683979057e-01
-6.069195041055309936e+00	-5.100639719112260551e+00	-4.800038703502435666e+00	1.770010357890423158e+00	-2.614734293065735238e-01	-1.976657855940887609e-01	-2.282545309241212905e-01	-4.048839359528092485e-01	2.348985434589123678e-01	5.775101664281379055e-02
-6.659300337803329306e+00	-5.368824181059909328e+00	2.504451249547756664e+00	4.215011435022537611e+00	-2.806723647715581471e+00	2.757130043973181621e+00	-1.929297238206562626e-01	2.529712789327928313e+00	-1.044406111563816575e+00	5.541459369201178209e-01
2.224516484150978357e+00	2.215930697509578273e+00	-2.393739384449526497e+00	-1.425742143427486619e+00	-2.788714128349561658e-02	1.767017359638049623e+00	-5.435774086521096837e-01	-5.965069883235548653e-01	-6.838634910998150906e-02	1.677362864667257814e-01
-5.569041107537489488e+00	-3.921096289208656938e+00	1.930740921052215731e+00	2.098687897549843306e+00	1.887514037972888525e+00	-2.501363195937327699e+00	-9.288490610093477207e-01	-9.087442317885767729e-01	1.115842893209487263e+00	-3.093428949979183384e-01
-1.344157045186502053e+01	6.944710146143918905e+00	2.247203018847778733e+00	-3.261052804986733999e+00	1.676599101921330215e+00	9.311717180652852033e-01	-5.423286617652619546e-01	4.334467056024102205e-01	2.966651703834337073e-01	2.498658423922595767e-02
-5.286426980639728157e+00	-3.438359211958999850e+00	2.543111879733513381e-01	2.300414368184790614e+00	1.647051675830643491e+00	-1.115773921723371531e+00	2.597046615657961910e-01	9.093138058962310089e-01	3.848363529699443814e-02	2.577159375295334232e-01
-2.655772477949104982e+00	4.413372357500232823e+00	-4.033438559279248103e+00	3.229769921410031719e-01	-1.810751830098993098e+00	1.653922871012369455e+00	-1.081665230744822820e-01	-1.183835959128781035e+00	-1.301837954147898602e-01	4.979521031577686940e-02
-8.114515011579465309e+00	4.083735875874715759e+00	2.939267547050041784e-01	-4.975429263889339815e+00	-1.532478496910569810e+00	1.443133407565870385e+00	1.329550663593177084e+00	2.767199230450879677e-01	6.078643253744062669e-01	-5.568543255998444075e-02
1.869952607032433711e+00	-1.541885869971154621e-01	2.976436652317226539e+00	-3.617307164281589937e+00	-2.982295058146382960e+00	-7.547345547398542909e-01	-3.633499360093790376e-01	-7.709881996847312013e-01	-4.503894037277899609e-01	4.736290666767521973e-01
-1.224107988179030038e+01	-9.018730300079976780e-01	-2.835555201300971717e+00	3.106227287096694933e+00	2.025895024723146864e+00	3.078378114870137239e+00	-1.838781714149747115e+00	-9.347991090554458316e-01	6.236787296426211658e-01	5.354060454168430017e-01
4.067000964229151583e-01	8.698971805684545089e+00	4.696193856180708615e+00	-1.494248809419778334e+00	2.063620458225253973e+00	-2.400549254825445455e+00	2.065199851894032435e+00	7.018406017392427032e-02	-1.197194761567057508e-01	2.744254412018632405e-01
-4.631322565735437990e+00	5.946517764311398224e+00	-7.341514022787238858e-01	-1.309903869192369452e+00	-1.353255210101149408e-01	2.460642055312308063e+00	-4.485126050776436224e-02	8.748862167139635077e-03	-3.592345942806589587e-01	4.172022843659559110e-01
5.879991746330084368e+00	-3.498011883085035301e+00	-1.297714561353604967e+00	2.436535183953660422e+00	9.738076964481285902e-01	-5.813973445973769083e-01	-1.198403902360154705e+00	1.627103073975789960e-01	-3.178798188601896779e-01	-3.585216860577793430e-01
7.383078242250477707e+00	2.169896643784252177e+00	7.361181940802108414e-01	-1.392481059437256752e+00	-1.821506844544550141e+00	1.427240454190985774e+00	4.927439977583601971e-01	1.500965663065271238e-01	-3.636609606871611389e-01	-1.117151733733833391e-01
-1.192521207585406584e+00	-3.532231338146792687e+00	-4.306630572823632264e+00	-1.690343898924103305e+00	7.458561243250403372e-01	9.021983409025294831e-01	-2.725037761713664075e+00	-1.519124527785985501e+00	1.564066447560775064e+00	-7.467561504810945605e-01
-8.812304560247136820e+00	1.598896327747046930e+00	-9.740807618166803517e-01	-4.734266410771891032e+00	-1.761702145399553610e+00	7.260533460374160031e-01	1.367032107812131470e+00	-1.464873091485857648e-01	6.619028830502742267e-01	2.209268728074648136e-01
-7.401439314026607263e+00	-2.637235737926278745e+00	-2.728186461052921619e+00	-2.353735334191469519e+00	1.388969847563051196e+00	7.531871545756911590e-02	-1.101680708476395987e+00	-1.868929919232199532e-01	1.106683641302567356e+00	-3.878283191922605733e-01
1.695494119051906523e+01	2.244489151786248637e+00	1.967145859639323424e+00	4.067872559814158073e+00	5.816114277914777864e-01	6.091647015528472986e-01	6.730354939418418114e-01	9.858419884978107672e-02	-2.804290992337037380e-01	-4.560315608931858611e-01
