-7.056876249221208042e+00	-2.195656585050238974e+00	2.356417801505640508e+00	5.751013159279215969e+00	1.753667357702324514e+00	5.422241840094548238e-01	-2.182291331745166652e+00	1.259596753938170721e+00	-2.547285698263886289e+00	-5.546620417053791385e-01	5.027075092165684822e-01	8.086934745487915910e-01	2.548733922092268900e-01	4.736583261869647954e-01
2.368388502312325450e+00	3.969844956885742793e+00	-4.387844249159026155e+00	7.208933320325610072e-01	1.903087434720489357e+00	2.498541267521837028e+00	-5.023233286231757466e-01	-2.586849809155362223e+00	2.279279577397760992e+00	-1.077972068223715107e-01	-1.823382959893979013e-02	-2.558647872373187582e-01	5.370869441710030001e-01	-5.320717953287772417e-01
-6.249019430121286467e-01	6.560993811799336051e+00	-3.508126882525507417e-01	-1.387850370929214705e+00	1.780756223418989315e+00	2.179553619072979037e-02	-1.771614349867829841e+00	2.455833546842225990e-02	-4.540867364870532219e-01	7.719727072704072324e-01	4.250751050474713133e-02	-1.641536703662912766e-01	-1.735315649374811753e-01	5.915551029084748641e-02
3.250402018765243373e+00	-5.276481562949172144e+00	-6.908973321428739656e-01	-8.445453713756080560e+00	3.006637431359926449e-01	1.475731823288525035e+00	-2.894962464929161872e+00	1.488313988267109256e+00	2.968801036857847131e-01	3.175559098147832326e+00	-6.299280730641529935e-01	-1.069776080836212784e-01	2.172338446952721269e-01	3.681925956350106527e-02
8.399425120793097221e+00	4.715407404595922891e+00	-5.464117754894725287e+00	1.576506647101637126e+00	4.754368402895366330e+00	-6.243010885513206043e-01	-2.424147241438062983e-01	4.492641118529421274e-01	1.909802658425341915e-01	3.186938884626022706e-01	2.594487624429475114e-01	-4.632183406926981828e-02	1.537849864832984380e-02	-1.050804689382234952e-01
-4.865013273261953874e-01	-4.806733753129805109e+00	3.692657935530918589e-02	3.597622418282555579e-01	-8.840630455290878764e-01	-2.916364847807893845e+00	3.328841283270465023e+00	-6.515169540216346755e-01	-5.716297283837713517e-01	1.988684502277447308e+00	-1.274359509219758602e+00	2.543888582597340631e-01	3.072773975112922940e-01	-1.151641886801835879e+00
-8.722898104942849784e+00	3.267678126095814761e+00	7.142843692457337967e-01	4.017935348426479258e+00	3.865563642150155577e+00	-9.726010903836951327e-01	7.258950306463891888e-02	-3.535654128492257353e+00	-1.224660627607904395e+00	2.236287156700106138e+00	2.477748504570477517e-01	9.480809085987872142e-02	8.666900747532931826e-01	-6.260465251862885605e-01
-5.511738884766655744e+00	5.936995793071441208e-01	-3.000778450546923715e-01	1.158992919386503839e+00	3.891410201953263481e+00	-6.635519841012303965e-01	1.900492943686774794e+00	-3.602787542243008012e+00	-7.516689954300816989e-01	3.115079230553644773e+00	-2.061266549648538948e+00	7.529860461855147902e-01	8.844783396885319560e-01	-8.841906506724990233e-01
-6.607099684968310349e+00	4.892550029294640446e+00	2.418731980435363804e-01	-2.621600500010478063e-01	2.678416664883755516e+00	-2.107563456025033144e+00	1.374796118004847356e+00	-1.082592171454925811e+00	-1.829057067519626267e+00	6.083346132160702968e-01	1.409257809271828865e+00	-6.103189951008387570e-01	-1.430991542759624813e-01	1.883733274273325931e-01
-1.096731584841863949e+00	5.029945340740240134e+00	7.782627823195397809e+00	-1.864537816348706745e+00	-5.944278488149206119e+00	-2.981886731233011734e+00	-3.570432746945147784e+00	2.048960048776936826e+00	2.886112216658570873e+00	3.461670548774702788e-02	-6.261707631236628213e-01	-9.219101550987784943e-01	6.461464717590835738e-01	-4.269725952427821936e-02
-3.158488685457271572e+00	3.825414541971807747e+00	4.304508724397725139e+00	4.896893801519759948e-01	-1.891441020968540165e+00	-3.005521344641233217e+00	4.239512784801235945e-02	-2.810404297835243925e-01	7.952895168314958463e-01	1.217424897572114417e-01	-2.306039293549211888e-01	-5.785503790072586000e-02	7.170242128471976395e-02	-2.166984136425073246e-02
-5.334066985206697531e+00	2.294880907657162794e+00	-7.917190732896095540e-01	2.344548705004331879e+00	2.025330011555568355e+00	-2.199465068107487653e+00	5.757045370950564234e-01	-1.442287696600682345e+00	-4.777601287602899482e-01	9.826007810846810742e-01	2.067810879123638812e-01	-1.819808429799214811e-01	3.785974527943009593e-01	-3.529047425636414603e-01
6.655951633877870144e-01	3.986217770683938788e+00	-4.258599208250649859e+00	1.097980764094216077e+00	9.952060987237532075e-01	1.382264579747936040e+00	-2.233879469268592377e+00	9.551456867150338592e-01	-3.789814966733284773e-01	2.760082290801615379e-01	-7.277466273811756051e-03	1.863776818827298232e-01	-9.061629491122547009e-02	-1.793982093609715889e-01
6.391188465807450925e+00	6.448892628743739586e+00	3.901797159751525079e+00	-1.094196934214112238e+00	-8.401813050206932143e-01	-4.185571037990101217e+00	-3.313789834404953782e-01	1.900611037598853581e-01	2.536251284061232236e-01	-5.308222453265255547e-01	-1.793676152344101660e-01	-1.977730938102435498e-01	-1.559746680806027019e-01	-2.116915304792883756e-01
-9.145031470036728560e-01	-4.746241616125150831e-01	-1.966819704554439996e+00	3.544034996762195910e-01	4.740620632559322090e+00	-2.324066412924927771e+00	3.885486105814376923e-01	-2.740646662300076919e+00	4.317677718840559065e-01	2.321008379164052560e+00	-1.736941342804990240e+00	-4.530380587172542876e-03	1.734621216666855537e+00	-1.634476132339478083e+00
-9.361619639978011165e+00	5.133498151663252074e+00	2.751824294833276507e+00	4.555786520207664836e+00	3.208577973228918800e+00	-3.201329860579649633e+00	-1.379478018765156300e+00	-1.488389586209244886e+00	-7.122929794996178954e-01	4.761352339340811368e-01	1.660219086998334204e+00	-5.443573113382892126e-02	-3.821196777643354886e-02	-1.494757167896708372e-01
2.846919658286650723e+00	1.754986194308518099e+00	-1.705443010431753947e+00	2.124591678968668518e+00	-2.338172312737937020e+00	1.370365206963106930e+00	-1.999931936982965119e+00	6.426292881891584319e-01	-5.587783285613372453e-01	1.164081632804190719e-01	9.352738265630049230e-02	-1.396645447905026649e-01	-3.136997674383693036e-02	-2.699125243451595546e-01
-6.982758055422077170e+00	-1.193021796295798131e-01	1.100814618209807971e+00	3.073871954243393212e+00	6.544546006937018712e-01	3.272057093608509604e+00	-1.017413505294558984e+00	-1.081138312843348936e+00	-8.076502719193055790e-02	-1.180616383092256028e+00	9.009837422739443991e-01	-1.258338594368125889e-02	8.299320579543377763e-01	-2.323606113762845815e-01
5.677825080013610304e+00	2.791722244331824587e+00	3.425757968831164707e-02	1.120637933185610002e+00	-5.098023836398154485e-01	-2.539375780134245808e+00	3.552338933892404405e-01	-7.527620226299513995e-01	-5.913552447165524306e-01	4.812729458406910799e-01	-1.399433441452722915e-01	-3.359831775160065925e-01	-3.022260905785636997e-02	-3.387046796592916298e-01
5.998500008693905983e+00	2.582890147280482385e+00	-1.026698001772198054e+00	-2.223833806834522253e+00	-3.349518507761494845e+00	-6.859113729695629491e-01	3.828149607850945824e-01	-1.497617769773132546e+00	-1.735415792316684636e-01	-1.019218192028248093e-01	-3.550719263722202368e-01	2.904068424466458853e-01	-5.292437696229066457e-01	7.669465683354506624e-02
1.458752818407112184e-01	-2.557665799315069322e+00	-2.723535012302821023e+00	-1.783911072604435155e+00	2.172999509551227781e+00	-3.508336236501281014e-01	-6.977672126184069068e-01	-3.799279393074248001e-01	9.031395237984836122e-01	2.035840903168511240e-01	-2.666606289292473564e-01	2.390815022074439244e-01	6.238005623355636492e-02	-2.448405252934949816e-01
-7.119354940409589050e-01	-4.467361789956483697e+00	-2.246791076733293924e+00	4.221528138805134667e+00	-2.775495037144757760e+00	-1.944521008625362368e+00	2.036839665831617907e+00	-1.434164092785429334e-01	-1.858964361196765225e+00	1.606204395273241659e+00	-4.922596169424845458e-01	-4.227786340033520135e-02	5.308218877972659122e-01	-7.750291088714451604e-01
7.277693766126700048e+00	6.374632645668979691e+00	-1.774653814565264609e+00	2.795486179227842705e+00	-1.026245534161287942e+00	1.949683409932343681e+00	-3.833097983693250499e-01	8.524106466796883552e-01	5.086432539638202632e-01	2.890200078727842570e-01	6.173064008394497648e-01	-8.701043545246253674e-02	1.216695179399082116e-01	-1.784335048230303034e-01
-1.982769813620310240e+00	-3.162324670064389220e+00	-2.371453073149757118e-01	-4.102475501780750378e+00	5.469676736899830694e+00	-7.328589765455368887e-01	-4.607206143705775969e-01	8.120989406199955463e-01	1.504735058988763363e+00	1.139548614399168575e-01	-9.397918379014993384e-01	2.331544963160126493e-01	-7.134540667852988516e-02	-3.981753203729692103e-01
-3.832247239650529824e+00	-7.020157109035729093e+00	1.362522581463793792e+00	5.145978666949082569e-01	-9.142686635660921546e-01	2.744595227314740704e+00	1.991654912291387136e+00	2.739122649105602214e+00	-6.581697026747121981e-01	-3.896468603227634664e-01	-1.609117053537354014e+00	-6.024804388272926303e-01	-2.842252593972057761e-01	4.157137410011251810e-01
-5.782391435169436988e+00	6.632550255369009662e-01	3.213239529493580271e+00	2.973585645631761309e+00	1.944009228388722033e+00	-1.667963831779931461e+00	-7.188830674942857657e-01	-6.233514804509258100e-01	-2.358320017315268247e-01	-7.042026699188326522e-02	4.277919782014364403e-01	1.340391602707969865e-01	9.824496992797748796e-02	3.456111449957936788e-02
1.208022451915457118e+01	-2.288170318953688664e-01	-3.314314883971638537e+00	2.243173419237189048e+00	1.484078308425339394e-02	-1.605419770916084676e+00	-5.996040241596647391e-01	-1.237443746462032035e+00	7.365570485219269381e-01	-8.722700125389680759e-01	-2.463274890976811793e-01	3.935681137086585041e-02	-6.333541277209966402e-01	-2.052465226230623940e-01
-3.269039350870640792e+00	9.786046113987568740e-01	-3.905075664113697997e-01	1.772239782736880320e+00	-2.661635441472065544e+00	2.202062051226623574e+00	-2.536071565340256129e+00	1.309026268148809180e+00	-1.091064691375857043e+00	5.627573835681419778e-01	-1.092478810065941885e-01	3.313766620417080144e-01	-1.017854540725574991e-01	-1.669290160742917598e-02
-9.661193138924041302e-01	-3.622623784769338218e-01	1.418326945835965081e+00	-4.855030353799504539e+00	-2.598462967641650412e+00	4.145882131693624795e-02	1.903882778918543073e+00	-3.450320161820994991e-01	1.898081314846743695e+00	-5.418563889183534155e-01	8.736429585924019303e-01	-5.613941549633070238e-01	-1.248889122049292449e-01	-2.998281583281239282e-01
