epoch,accuracy,loss,val_accuracy,val_loss
0,0.248,1.6269964587595314,0.24725,1.597841991636902
1,0.2585,1.5738029801473021,0.25575,1.5492234680578112
2,0.2565,1.5331285232827068,0.24025,1.5369870683662594
3,0.24925,1.5275457499809564,0.26125,1.501197373405099
4,0.2715,1.5057110848724842,0.256,1.5153996430933476
5,0.262,1.491371229186654,0.26,1.501983276799321
6,0.263,1.4922377143800258,0.2515,1.4925613312646746
7,0.2565,1.4835838196575641,0.25325,1.4890937754437328
8,0.26825,1.474183462612331,0.2475,1.4886027107648552
9,0.26275,1.4705672004297377,0.25725,1.4819240709282457
10,0.26775,1.4655708372443914,0.25875,1.4735840799584985
11,0.253,1.4766810926273466,0.26725,1.4648806715533138
12,0.25925,1.467090050905943,0.26625,1.4608064800277352
13,0.2755,1.4536209475398063,0.2595,1.4628681711629032
14,0.26225,1.4443672552481295,0.2765,1.4519083239063622
15,0.2725,1.441633628681302,0.27125,1.4454644782021642
16,0.269,1.4361585259139538,0.275,1.437828173749149
17,0.2615,1.4386639365404845,0.259,1.4507126162722708
18,0.27725,1.4336560369953513,0.2595,1.4490363071486354
19,0.2755,1.4276852853521704,0.27475,1.4320112062767147
20,0.27425,1.4416367640867829,0.2775,1.4353857914358377
21,0.27775,1.4184431126490236,0.27975,1.4198195193186403
22,0.28125,1.4217456467226148,0.27475,1.4310727407559753
23,0.29675,1.406208896972239,0.281,1.4168001259341836
24,0.30675,1.3966765845417977,0.2975,1.4156448263823986
25,0.31525,1.3799644781127571,0.30375,1.3989560666903853
26,0.3195,1.3765492002665995,0.3055,1.3852974493280052
27,0.3195,1.3803450383618474,0.3205,1.3718315113931894
28,0.3245,1.3665982973277568,0.316,1.3639546136707068
29,0.34575,1.3399417439587413,0.328,1.348195779580623
30,0.35775,1.314794122364372,0.33375,1.3278583971522748
31,0.36475,1.3024705342426897,0.35625,1.304276883378625
32,0.3665,1.2955774611532689,0.36125,1.284607473794371
33,0.36875,1.2746467792019247,0.37025,1.2606345543265343
34,0.37875,1.2479071249067784,0.386,1.245333668909967
35,0.39275,1.2191882342789322,0.39175,1.205739213179797
36,0.40925,1.1855995985008776,0.40275,1.1900790798813106
37,0.4195,1.1669261598438025,0.417,1.1682995406612753
38,0.42325,1.1410868327915669,0.4325,1.1350086685940624
39,0.4465,1.1205661905147135,0.44225,1.1016544774398207
40,0.45175,1.096328244008124,0.44275,1.0854780030809343
41,0.46175,1.071566924162209,0.45375,1.0699330222513526
42,0.463,1.0609235639758408,0.46925,1.0417806133292615
43,0.46275,1.0494022284112872,0.45575,1.044384690694511
44,0.45775,1.0355115748587995,0.46875,1.015998562786728
45,0.478,1.0119029309842735,0.4645,1.0266139957942069
46,0.48175,1.0089934948254378,0.472,0.9915165134817362
47,0.4875,0.9986686105579138,0.488,0.9862974487915636
48,0.49325,0.9822848950941115,0.4825,0.9675633681956679
49,0.511,0.9510153205376118,0.494,0.9611835334077478
50,0.51,0.9489970642114058,0.4905,0.9512539198361337
51,0.5045,0.9407093734871597,0.5125,0.933982295634225
52,0.5115,0.941419565660879,0.50625,0.937250382039696
53,0.51375,0.9215686578452588,0.516,0.9173615365494042
54,0.51425,0.9196446944009513,0.53475,0.8972577164396643
55,0.53225,0.8972827101387083,0.54125,0.8860640415679664
56,0.54825,0.8967764780353755,0.55575,0.881586921826005
57,0.54225,0.878203928085044,0.5425,0.8907078273659572
58,0.55075,0.8800767010394484,0.55425,0.8684259740915149
59,0.5675,0.87201469684951,0.57425,0.856139264639467
60,0.57,0.8378508453378454,0.5725,0.8372405026210472
61,0.5785,0.8376945228092373,0.57825,0.8350635221693665
62,0.58275,0.8247480010222643,0.595,0.8121894790763036
63,0.5845,0.8296746071316302,0.59675,0.8254462579470128
64,0.59875,0.8052688379371539,0.5955,0.7994634539186954
65,0.59025,0.7923660588180647,0.61625,0.7824971641628071
66,0.62075,0.7735795802148059,0.62125,0.7774095239220187
67,0.61575,0.7720156456595286,0.62375,0.7613915290478617
68,0.63175,0.7531580821601674,0.63275,0.7574037769874558
69,0.62875,0.7589858577828854,0.619,0.7563561723185703
70,0.64075,0.7550372971063479,0.6285,0.743404770274181
71,0.652,0.7293107501419727,0.654,0.7264021096169018
72,0.6415,0.7356166062911507,0.65875,0.7233456873216201
73,0.64175,0.7247237902998459,0.65825,0.7255769894320984
74,0.6555,0.715844873416936,0.66325,0.7163042385294102
75,0.67625,0.7017412086357363,0.67,0.6949035432625096
76,0.6675,0.6935699710077606,0.6795,0.6818185100543779
77,0.68,0.6930561733214418,0.68375,0.6767571408017539
78,0.682,0.6807912172971992,0.6895,0.6757655808390118
79,0.682,0.679014137259568,0.69,0.6628950472926953
80,0.69225,0.6640189634741982,0.689,0.657811554279062
81,0.69475,0.6547076476932271,0.70925,0.6433770843695383
82,0.70475,0.6566302785773296,0.7045,0.6447827950320206
83,0.6925,0.6480439154532506,0.7155,0.6267919021419366
84,0.7105,0.6447894976708339,0.7105,0.6347806603944628
85,0.7115,0.6260679576918483,0.72,0.6139812246150687
86,0.7165,0.6331278834515833,0.71325,0.6223868050761521
87,0.71375,0.6202690624958487,0.7265,0.6091267680263845
88,0.73075,0.6097177212085808,0.7265,0.5990417478064773
89,0.73025,0.5925450982925249,0.73925,0.5965896268094657
90,0.73825,0.5990309006979806,0.7345,0.5987833445458091
91,0.72725,0.6098439753559651,0.74525,0.5859995867063408
92,0.7485,0.5792138449210906,0.74125,0.573226806909719
93,0.73575,0.5925990329845808,0.74475,0.5877592658088543
94,0.72325,0.606422680728283,0.75175,0.5714176193448948
95,0.7395,0.5793534097266966,0.75625,0.5623649129935365
96,0.74125,0.5888815423953929,0.74975,0.5636841503973701
97,0.75975,0.5616518580961274,0.75475,0.5590767306887138
98,0.75825,0.5541254669034388,0.75175,0.5666465804071049
99,0.74525,0.5717895184534136,0.76825,0.5358491597907851
100,0.76425,0.554659748277918,0.774,0.5466625011501601
101,0.763,0.5519259575073374,0.77125,0.5391297372778645
102,0.75725,0.5548197024806286,0.763,0.5520904192524613
103,0.76225,0.5457099951231794,0.772,0.5479149383509065
104,0.764,0.5260029680117732,0.78725,0.522547062158992
105,0.7665,0.537576196407812,0.78275,0.506066348745022
106,0.7725,0.5326140021709144,0.77,0.5247220342235233
107,0.7655,0.537592269285582,0.77,0.5261146436517301
108,0.777,0.5269927176833735,0.78875,0.5175351871743187
109,0.77125,0.5258392014140408,0.78475,0.5063504574816907
110,0.77825,0.5210100970446074,0.7905,0.5085107793934585
111,0.78325,0.5115740361477802,0.791,0.5085106700466131
112,0.78475,0.5191697705705447,0.7915,0.4942423728565773
113,0.78775,0.4964710759788286,0.795,0.4893059680766746
114,0.78775,0.5041353282950295,0.7955,0.48976323432452046
115,0.7885,0.49107286744267914,0.80075,0.48070247462502447
116,0.778,0.5014725267383037,0.79375,0.4783224831452244
117,0.789,0.48096134455603895,0.79825,0.49180218477663584
118,0.79175,0.4934235455636226,0.79875,0.4803877136137089
119,0.79925,0.48155615788447903,0.81325,0.46115037801893777
120,0.78525,0.495502853410464,0.79875,0.4805721352800465
121,0.7955,0.48589823788720243,0.8005,0.4861289980565052
122,0.79775,0.48248899853055627,0.8065,0.47218994562486477
123,0.817,0.45544562283965934,0.80775,0.4568923544603749
124,0.8045,0.4678417369606614,0.8135,0.45530615655958534
125,0.8,0.47551058152416953,0.80725,0.4601269575493061
126,0.80475,0.47849928398337216,0.8065,0.4592630717552238
127,0.8115,0.44793032631569074,0.8165,0.4446531901827984
128,0.81625,0.4513010412119038,0.81725,0.44960264165390984
129,0.8215,0.4521644665429194,0.819,0.44923109223370555
130,0.8145,0.46116414886903656,0.828,0.42935351320690823
131,0.81225,0.45414842007495465,0.82125,0.4432835957949137
132,0.8155,0.4441300959367363,0.811,0.45733386673907805
133,0.80975,0.4444195462281059,0.82375,0.42337782751116904
134,0.82075,0.43451815847938996,0.82675,0.4289759837086749
135,0.82775,0.4201966938137484,0.8285,0.43225869495186636
136,0.8185,0.4448571040175739,0.8275,0.4339073527633009
137,0.8175,0.4352205946211543,0.844,0.4041304833006361
138,0.82475,0.42419489307655023,0.8275,0.4313923706763162
139,0.821,0.43762527456136013,0.8185,0.4233627945498447
140,0.8285,0.4244404599762784,0.83475,0.41229651188556454
141,0.83125,0.41494334201644234,0.83675,0.4043960262966357
142,0.8255,0.4089714643484476,0.83675,0.40330642777273895
143,0.82725,0.4209254596697574,0.83975,0.40199063554458553
144,0.82425,0.4259742302700324,0.83925,0.4108219259826874
145,0.833,0.41864441700822497,0.83625,0.4030106080106634
146,0.8305,0.4130283828870743,0.83625,0.4113425446427427
147,0.83275,0.4073660024125711,0.83325,0.4058714637453522
148,0.83375,0.4060469993569641,0.84425,0.3870924983616496
149,0.841,0.3975984671150145,0.85025,0.38650387445995876
150,0.83875,0.4002546677723003,0.84425,0.3863768360278336
151,0.84175,0.39762925800144877,0.84625,0.3949038891827149
152,0.84625,0.3728814946003258,0.8455,0.38263554561283675
153,0.8465,0.3873165816193796,0.843,0.3903457696065016
154,0.84125,0.3871995612018072,0.84425,0.3901197858309024
155,0.84675,0.37959410214335365,0.845,0.38168518052523726
156,0.84225,0.3829073702040987,0.85575,0.37209865606105086
157,0.844,0.3905210019018705,0.85525,0.37251420379684713
158,0.85075,0.3801258766462706,0.8445,0.3917152435983298
159,0.84475,0.3794480790820235,0.85275,0.37909447429701687
160,0.8435,0.3951843581803987,0.84275,0.38820406410979924
161,0.843,0.38600192319153576,0.85525,0.3707436095532321
162,0.84725,0.3798133103635919,0.84625,0.3866919124018314
163,0.85325,0.37886310478586527,0.85175,0.38424878388038997
164,0.8515,0.36708811467654595,0.8525,0.37755386053521944
165,0.856,0.36632223170906947,0.857,0.3584208070916793
166,0.85175,0.36696756972946604,0.852,0.370374563060177
167,0.854,0.36429296729031924,0.85675,0.3553620855694462
168,0.84875,0.3793197029122457,0.8635,0.3551997179370737
169,0.84825,0.38265457779350254,0.8595,0.35900886506018287
170,0.8525,0.36933337579708314,0.86225,0.36311512980842237
171,0.856,0.35239372439988076,0.86225,0.3581019122556245
172,0.8645,0.3485378422205613,0.862,0.35154626266367267
173,0.8535,0.3615064322265825,0.8695,0.3412485649493683
174,0.85875,0.35937594606273343,0.85875,0.35862477242916063
175,0.856,0.36483573154475746,0.877,0.3415709411425996
176,0.85425,0.372607591789485,0.86575,0.34716657161379405
177,0.861,0.3551091302069981,0.86475,0.3453739965551067
178,0.85975,0.3581116616376094,0.868,0.33964698623659934
179,0.87,0.3496197455732763,0.8585,0.3606191844832356
180,0.8695,0.3542927285943879,0.8615,0.34595507805555825
181,0.86575,0.3408164842006372,0.869,0.3483688026805903
182,0.85375,0.36469781660813166,0.85525,0.35835450100452
183,0.861,0.34267821488341726,0.86975,0.3445650165794941
184,0.86775,0.34268052239521785,0.865,0.3464334555174501
185,0.8625,0.34608525862947864,0.86125,0.34380097418308286
186,0.861,0.361423329340425,0.86975,0.33941600275368544
187,0.868,0.3328589424439706,0.867,0.32497130278501574
188,0.873,0.3299555452970526,0.8605,0.34757270318942757
189,0.86675,0.33487026978960055,0.874,0.33037196248092005
190,0.8695,0.32598266653741304,0.87625,0.3254463825301864
191,0.868,0.32906736537506365,0.8755,0.3174003462910041
192,0.86825,0.33478834139507674,0.8655,0.331602018737045
193,0.8625,0.3319394924173685,0.87325,0.33061301001734683
194,0.87125,0.32101419500594786,0.87675,0.32157277476442686
195,0.87075,0.32913766043392023,0.875,0.32809603411701393
196,0.8665,0.3362796028368175,0.869,0.33448124820257363
197,0.8745,0.3207132687239573,0.877,0.32032084877144373
198,0.87275,0.3223488953166088,0.87475,0.3275117273721917
199,0.87725,0.31331047886829766,0.8725,0.33252812226646344
200,0.8725,0.3172036401535006,0.87375,0.3194594738968444
201,0.874,0.3137923592667066,0.8735,0.32949229879274206
202,0.8775,0.31190116593515266,0.87375,0.322625860100743
203,0.87425,0.31811381334470207,0.87625,0.3136520649205777
204,0.88275,0.3066558134021107,0.8805,0.3134990038793185
205,0.8675,0.328342839928715,0.872,0.33298497653876985
206,0.87625,0.3072018135999315,0.881,0.3044358577928142
207,0.88,0.3232616312528262,0.87625,0.3148089711403882
208,0.87525,0.3188998099132732,0.87825,0.3219202919186064
209,0.8765,0.31458246548568425,0.88525,0.3073786700628007
210,0.8775,0.32434475760939674,0.8805,0.3178478483621584
211,0.8765,0.3171607813034207,0.87675,0.32112316164458754
212,0.8765,0.3097027978496917,0.8765,0.322728345387688
213,0.87575,0.318764671063378,0.889,0.30239714425623243
214,0.881,0.3136562390253748,0.881,0.3116037608107945
215,0.879,0.3236449166125676,0.8835,0.30949932207791425
216,0.8845,0.3063049313443917,0.87525,0.31594771654614306
217,0.8785,0.31534304341007374,0.883,0.3101087963714235
218,0.882,0.3068154732608382,0.88025,0.3037149872014197
219,0.8805,0.3135421237971532,0.883,0.2980195115150709
220,0.883,0.3017705786242004,0.8835,0.31906717307542565
221,0.878,0.3203189421801217,0.89075,0.29565797019724416
222,0.88075,0.3022828645718764,0.88175,0.3071207126455265
223,0.88375,0.30356765408146746,0.8795,0.31007141928569765
224,0.88375,0.30960334286061336,0.87925,0.32092898668695125
225,0.887,0.29621237119640137,0.881,0.3091855838691554
226,0.87575,0.3191230549348111,0.886,0.2963864089383569
227,0.87675,0.30993460559644154,0.884,0.3007175930203375
228,0.8845,0.30199765400821343,0.8895,0.294919841631061
229,0.892,0.28104720229499797,0.8855,0.3086006960904342
230,0.88325,0.3033970665504603,0.88725,0.3097995907904988
231,0.8835,0.30158194350740813,0.8885,0.2956789949684389
232,0.88525,0.30010479611440677,0.885,0.2933553693209906
233,0.88475,0.30520513115935316,0.88525,0.301315191951835
234,0.89425,0.2824691319982303,0.88975,0.29477986386077826
235,0.88825,0.2979744384869991,0.8875,0.2924698216961551
236,0.88325,0.30198361380286953,0.8855,0.30268842251653405
237,0.88575,0.2898861414399798,0.8855,0.3020297138828173
238,0.884,0.3051632872051996,0.8945,0.27865591024306924
239,0.88675,0.2980027042809088,0.89125,0.29814555583677427
240,0.885,0.289955608407181,0.885,0.3004475646396677
241,0.88175,0.30289855322864606,0.889,0.3043485978703175
242,0.88,0.3103714216128428,0.8875,0.3002836804166654
243,0.8995,0.27120524426808695,0.88975,0.2907165377480851
244,0.88775,0.3045759534735007,0.89225,0.2808830109509472
245,0.886,0.2844096919741278,0.8885,0.28954429907194573
246,0.898,0.2786093795154738,0.89025,0.290789330280968
247,0.895,0.2784230908832906,0.89625,0.2829522702862596
248,0.88825,0.2911834722291751,0.89175,0.2896223019145691
249,0.886,0.29140983178627355,0.8905,0.29076734458448483
250,0.8885,0.28684495180165687,0.8925,0.27732171586054755
251,0.89675,0.27484515655289576,0.89025,0.2903706630114684
252,0.892,0.2838557096212935,0.8915,0.29647056910609537
253,0.89575,0.2724542633076635,0.8885,0.2840095883904141
254,0.88775,0.28978569769480966,0.8955,0.2832446917575726
255,0.8915,0.28685319731727216,0.899,0.268971058425057
