-5.540225040915695232e+00	-4.500124870487621109e+00	-3.202176175391957980e+00	6.326023647799627891e-01	2.155565597968406522e+00	2.468883310860830793e+00	1.860558397040727729e-01	-2.173959587530996274e+00	-2.729986725215221011e+00	6.840418920825823701e-01	1.363675143328701767e+00	1.720248672526478284e+00	-1.020360972329067639e+00	1.187516942446550594e+00	1.646095543398897521e+00	3.962523321803426146e-01	1.160152070304179883e+00	-1.018009386512214398e+00
-9.467845303313133343e+00	-6.038899020705877918e-01	-1.918720302678167844e+00	-2.931474760514413358e+00	1.137104425449820821e+00	-3.477090547737572979e-01	-2.448397990799465462e-01	1.003513494699126207e+00	9.422689856373327177e-02	1.393505199937551675e-01	3.932640489759633984e-01	2.683315213382259090e-01	5.567660381066830838e-02	-2.473379566615199199e-01	-1.409938508136137358e-01	9.362712362243122421e-02	2.316528729775912121e-01	-1.791681373695895238e-02
7.017936410865639907e+00	-2.421415330158498858e+00	-1.808019559027067569e+00	7.141545157825066603e-01	5.317995254842597941e-01	-2.528842704158255905e-02	-8.859719645860913984e-01	-8.416931523022687101e-01	-2.139397300728752283e-01	-2.748306155059014877e-01	3.170286137245891256e-01	2.028534090454216926e-02	2.203148598154738014e-01	6.372784170945382243e-02	1.349537496411614725e-02	-7.336831577243482783e-02	-4.578307107645486485e-02	2.797494718376315054e-02
7.807052530950907787e+00	7.359149177216816051e-01	-2.222400756168248837e+00	3.892875715301407080e+00	1.798765212821054726e+00	1.599163978925203011e+00	3.029255860205982698e-01	4.041071339325132405e-01	6.218162522490927602e-01	3.700772719674297884e-01	-1.406219070903928836e+00	-1.409365275910245963e+00	1.631443147531659088e+00	3.878604070596772257e-01	1.250792778049738541e-01	-2.081213320638187203e-01	5.427246490176228511e-01	-6.686208606506123253e-01
-7.042399460005131395e+00	-1.574407786523362718e-01	1.245738594450018555e+00	1.427894400523195717e+00	1.824747909782861832e+00	-3.302629770405828280e-01	-1.721113896915415165e+00	2.297499093968296408e-02	9.776343377550952285e-01	-9.405298442812794202e-02	2.664267166122848418e-01	7.054902227517910462e-02	3.657361364866549835e-01	-3.564531448499631550e-01	-2.667320590290052085e-01	1.366278734558064589e-01	1.045874301601651818e-01	3.491425252992709505e-02
-2.276099843070396922e+00	-2.771424121396824702e+00	-2.876977074512980792e+00	-1.001374462176931379e+00	-7.664870304922178912e-01	-2.338696905535111448e+00	-6.296753950943408951e-01	1.066200603866137131e+00	-1.559532185594948162e-01	9.406551106490326220e-01	-3.549249026051651823e-01	3.575123190989236144e-01	-2.152507835424533056e-01	4.590321060625555116e-01	3.028095362273149904e-01	-4.047231887526387406e-01	-1.467047573944239014e-01	3.322750198074178596e-01
-1.072778541506344219e+01	5.652168333204518724e+00	6.783980316584213632e+00	-4.259271088721400922e+00	3.844451340343031376e+00	1.470234767258975506e+00	-4.116629385903112670e+00	1.096767984143999675e+00	2.422436638821210853e+00	2.993701558627795745e+00	9.424939438477457632e-01	1.918353283923113217e+00	1.681715481950648350e+00	-8.379859636597843942e-01	-8.794347936100970209e-01	1.386816698826459637e+00	1.645087511686585957e+00	2.399229162303649632e-01
-7.397553017305476430e+00	-1.118694490725478774e+00	1.693006474332178879e+00	6.762488605255365659e-01	1.422077995657184957e-01	1.794151110624086498e-01	-9.818271389247762437e-01	-1.816361048390251198e-02	8.973760071703366092e-01	7.052399542671684840e-02	-1.104082022298019522e-01	3.348276560913268640e-01	2.429936078937427937e-03	-5.199248235693069292e-02	-2.243554347006843086e-01	1.538196737308283879e-02	-1.107883987768034859e-02	-7.466275976682898441e-02
4.720915271742272878e+00	5.003790944307560551e+00	-1.122243713936906140e+00	2.393836328752620979e+00	1.269391632894353750e+00	-4.334926708902708259e-01	2.900926540552798416e-01	-1.096985998548964725e+00	-7.541034002769597677e-01	2.192857249200582670e-01	1.335137048893878242e-01	9.013474413117348316e-01	-8.153293376452110941e-01	4.198835410578852234e-01	6.145572133301070439e-01	7.152041320023765358e-01	5.886795831980633498e-01	-7.262430346888802957e-01
2.659901358204688204e+00	-5.602340116733315334e-01	-4.471772464448293682e+00	-4.596779422524441272e-01	5.112783519517546393e-01	-1.695228555309227447e+00	-9.620417061543632409e-01	-6.887333106364352808e-01	6.318158910116500326e-01	-5.892721564253498023e-01	-5.515026917979348742e-01	-7.033875254792442133e-01	1.157744038414231513e-01	-6.089352797009663920e-01	-1.354795219906225201e-01	5.052019637525070328e-01	1.077310057581048197e-01	-2.674817595136967929e-01
