-1.407300462601044133e+00	-3.773498189886580256e+00	-4.418007589942406499e-01	-9.292822977188675004e-01	-1.810417338382902530e+00	-7.334197163566085198e-01	-1.418270025275044331e-02	-5.187060466901332462e-02	-4.974760608620908964e-01	4.528701506248088149e-02	-5.066108056315615955e-03	-1.410174123876307417e-01	8.601095937764843824e-02	2.701290793051420308e-02	7.871919394296864048e-02	3.483183679276402427e-03	-6.991246110310092576e-02	2.496793200978029981e-02
2.753483527726967139e+00	-5.485120890684734851e-01	5.228154659815456018e-01	-1.718239327751930112e+00	-1.783756473083051297e+00	8.184862396638874216e-02	1.467594434067385212e-01	-2.397203551585818659e-01	-1.496613616043654948e-01	-6.305058053245364558e-02	1.436962115672888729e-01	-5.340752093735665756e-02	9.601446945155983625e-02	-7.211896663561775944e-02	-8.418306607927967047e-03	1.946809199342850946e-02	-3.718628221614917601e-02	-3.047040389435010099e-02
6.796002227950830310e+00	1.674806782464590915e+00	4.861611984544603748e-01	-1.003492593359775142e+00	-2.320840877635963029e+00	3.705892873221979245e-01	1.570721047711937379e-01	-4.580755240750272184e-01	-2.873042989311982293e-02	1.796203752122479402e-01	2.078223106085351213e-01	-2.660182535426141789e-02	2.162738598329271844e-01	-1.303347023687280726e-01	4.825177440834693687e-02	2.962245316454261909e-02	-3.461785603072210782e-02	-2.733612506276206569e-02
-1.522177485606800218e+00	-1.095898213946395305e+00	2.627155185352371358e+00	6.075220740241231709e+00	-8.906838925838336252e-01	-1.878208509756354117e+00	-8.016383661900042812e-01	1.339649474122305284e+00	1.098686806911506997e+00	6.133864056690491173e-01	-1.127216591617841157e+00	-3.890818920846952217e-02	-9.674228783640322904e-01	-4.481551623727447059e-02	6.839484704473788312e-01	-8.390012499000952528e-02	3.583776488717611008e-01	-5.708359629439080374e-02
1.923595285210299100e+00	2.488652134715979791e+00	3.406513597312647690e+00	6.479955546904057506e+00	-2.797073731778660033e+00	-1.628389256517931871e+00	1.908754754807284071e+00	3.917038784949229413e+00	2.123501222508437647e-01	1.467394603206638504e+00	5.551084413137170603e-01	2.046715887050480021e+00	-8.654545994511172458e-01	1.110106461677494938e+00	2.211459445258878442e-01	-1.449453809212240873e+00	-2.082796236166780668e-01	8.585595705550491674e-01
-3.701492197854313382e+00	-3.903846866258252835e+00	-2.350830996522151217e+00	-1.364282910698848994e+00	-6.647126971377165239e-01	-2.030904739274758675e-01	-5.745617309836582864e-02	6.998742183800341077e-02	-2.775110090105138427e-01	-8.978830959256922650e-02	-4.066045693299086272e-02	-9.358093771178023490e-02	4.141552124773256044e-02	-4.396135594540365177e-02	7.761214391748524899e-02	3.780834804071827628e-03	-9.059275347334562467e-03	3.026077698286797416e-02
2.388273857336031369e+00	3.890149231603759472e-01	8.141843354265844823e+00	9.523666987945979656e+00	-5.003496103737674616e+00	-3.136859431533066456e+00	1.596573180680217696e+00	4.601218775701976682e+00	-1.528950367933830101e+00	3.314479734303507286e+00	6.830254607570669378e-01	2.621813079949335545e+00	-2.862181807615628570e-01	2.429489743312907457e+00	1.932202844057303026e-01	-2.094704160070716359e+00	-1.104812767378933414e+00	1.405079750083802148e+00
-3.618157381949003160e+00	6.135002625674285115e-01	2.581296514309660672e+00	2.978939580601678294e+00	-2.347344305903632744e+00	-8.231926118775325651e-01	8.043020885060963021e-01	9.541976548579116368e-01	-7.669341435796129813e-01	4.778624167284006297e-01	2.580500453602176392e-01	4.373368301921864432e-01	1.611518787722510115e-01	3.104273875459708232e-01	-1.249700026965730737e-01	-1.802463600996477566e-01	-1.873583362449396383e-01	8.017471165136665079e-02
-5.751141552531547241e+00	3.407339821435487970e+00	4.678978947422759660e+00	-1.804899295209022037e-01	-8.815966546317730579e-01	-4.866630008313202471e-01	-4.671242975759916094e-01	5.726511373142663119e-01	-4.941133401903787248e-01	6.269434468265201454e-01	4.843430686879837133e-01	2.552942382622030437e-01	4.278365117999685108e-01	2.871356504067320778e-02	-1.535081877272254647e-01	6.636313419270789549e-02	-6.780845186689851700e-02	8.192595220852423588e-03
4.840361454900864446e-01	-3.788827049487030862e+00	-2.676434989362730388e-01	9.273267999805225870e-01	-3.484958024832570112e-01	7.493675627200785394e-02	1.785265481282392597e-01	2.615013834605116050e-01	-3.015909015943790683e-02	-1.201994389787581913e-01	-3.716309162569189119e-03	-5.864024784709700316e-02	-9.770332354262878383e-02	-3.040901914369946446e-02	4.410903990398517410e-02	-5.484940678006032522e-02	-1.886396174854787153e-02	-1.754603224939511180e-02
4.322052860422452847e-01	1.484580599644552557e+01	1.639361040875312536e+00	-1.657090211427574733e+00	6.552215848217025851e+00	-4.787549782983485436e+00	4.227913157313505921e-01	2.363976641913501986e+00	-3.608013546754889056e+00	-1.911630019617835075e+00	9.781527808586381045e-01	-2.945733829924350733e+00	-1.521541001099796508e+00	5.165599049316034197e-01	1.042504883584443931e+00	-1.249150403793078068e+00	-1.958164571293614209e+00	-1.041174799519531291e+00
-3.346177791864857642e+00	-3.142788217243681181e+00	-9.165842857616750550e-01	5.627892107886420803e+00	3.115557305004973632e+00	1.208980461996438605e+00	-1.469979257042992149e+00	-2.333629314863602477e+00	-1.510737615572761150e-01	-1.160316230422765882e+00	8.575036315536183062e-01	2.497275998439989209e-01	6.801397065147976040e-01	5.534807921115709739e-01	-1.384177687917848287e-01	-4.144429231551189918e-01	-9.027162841648228575e-02	1.951992563718439044e-01
1.700301635110493947e+01	8.933193201166415021e-01	-1.351774615248527711e+00	4.396200330607118900e+00	6.094830072142936039e-01	9.342678350438010648e-01	-1.260116730159731802e+00	2.339838166513145135e-01	1.639714501052400797e+00	-2.687396268854458925e-01	3.478483224949913133e-01	-2.048218150996068132e-01	-3.809378371130912183e-02	-5.849390429103549227e-01	-8.988752463457148900e-02	-4.548822607475414004e-02	-6.215752105044549530e-02	-2.294456999369844930e-01
