-6.215539107757130921e+00	-1.047444825351261155e+00	-5.197489596550036728e-01	1.572311552582171590e+00	-5.330885797919899804e-01	2.612431513228214097e+00	1.668153151481202578e-01	1.545475086146214094e+00	1.129800029565018182e-01	7.829676740093288734e-01	2.467691102346715737e-01	-5.217847360569964899e-01	-4.362870303028526520e-02	-5.050147944311177417e-01	9.523111889604939095e-02	-4.453856933817971764e-01	4.695219027845972115e-01	3.941896823101039837e-01	-6.299553253010803378e-02	9.151000844203212303e-02	-2.695158506305465607e-01
7.938907168619487642e+00	-2.610575494883744074e+00	-1.679815813384012424e+00	4.900609588430311914e-01	-4.379559978752933791e-01	1.414230205665999884e+00	6.819062095854813155e-01	1.669821431484577845e+00	1.186360090464554373e+00	-7.954650058456369521e-01	1.244991313159362845e+00	-6.879687345706763102e-01	-5.587053189229775896e-01	3.486040077025294170e-01	3.745741599413612843e-01	-1.676405314521876855e-01	9.928104234221322988e-02	2.235724149288162432e-01	-4.371782082825260984e-02	-8.443609086200936503e-03	-9.539897248845581601e-03
-1.277056150667051693e+00	4.965450051890058170e+00	-2.228433535878096006e+00	2.370375250129046041e+00	-4.935111485755332983e-01	9.305184120121132718e-01	1.114972196604304688e+00	1.526440391212837422e-01	-7.139807824578897621e-01	1.884777859391585930e-01	1.426420069538452372e-02	4.083046429263366695e-01	3.311514228628326117e-01	2.855792659995011196e-01	1.732714800740597361e-01	3.368766758910690662e-02	-4.928649429302567331e-02	-2.461664231548493509e-01	5.166281538891193126e-02	1.304091910744218374e-01	-1.409531244655179080e-02
-5.256901866620869335e+00	3.072643851024777550e+00	-2.000898704172588083e+00	-5.051419404462504925e-01	1.395310008505411759e+00	4.641052970638151476e-01	-1.115920083667355511e-01	1.370978975808150313e-01	3.730565206773301390e-01	-2.765497507330079152e-01	4.774558451655442487e-02	1.389831146563418052e-01	9.079142356948836923e-02	2.228883132482043644e-02	4.604301075099515028e-02	-1.451190282604263547e-02	1.446164596347290429e-02	-2.651111113218362555e-02	7.461674645599145062e-03	5.500200708113164687e-03	1.736188464480604987e-02
3.181207112165951312e+00	-5.710504477883358021e+00	4.247665253990664525e+00	-5.087687997818620467e+00	1.353547768981734789e+00	-1.480347837299191838e+00	7.125210645604725945e-01	-2.736507490087125571e-01	-1.728062610369061725e+00	6.149082830032480684e-01	1.715831563434767615e-01	-5.705301219773607491e-01	-6.036531548960828442e-01	1.710746783363962520e-01	-1.926525016101049981e-01	8.217255380172289181e-02	-1.165224072993546606e-01	-2.005532419702668046e-01	6.787086762703821441e-02	2.872884016010585628e-01	-1.613991075193566826e-01
1.030951816760282291e+01	-4.553235379491756163e+00	1.314674803998004293e+00	-3.072248479013786948e+00	2.502175941372966061e+00	4.048447035501384406e+00	-2.158719117060980519e+00	-1.528948010942014601e+00	-6.433720802135061145e-01	8.626649264648014181e-01	-8.318439654952689555e-01	5.604430812462134481e-01	3.487044320315814683e-01	-2.383095529681567570e-01	-9.766165706323259865e-02	-1.408712615561853038e-02	1.169961816132447513e-01	-6.938154488453908419e-02	1.409454504415868191e-02	-5.585343411470790331e-02	-4.532788887477227913e-02
-4.183237989477870400e+00	4.493658565645716862e+00	4.232041386318845966e+00	-1.861865506335322662e+00	-1.509558638955537324e+00	-3.953381411538079426e-01	4.910323168350412271e-01	-9.588796552025626863e-01	-7.583917371716307754e-01	-3.141955453145093835e-01	8.075746156417831223e-01	-4.949277086708218226e-02	7.025431067589046896e-02	-1.974146212492167429e-01	-1.019560259526551688e-01	1.492799337213301242e-02	1.433092392323750963e-01	-2.193307196401972636e-01	3.176812412171315519e-02	-1.289645133300529600e-01	2.414023250436261175e-02
-1.307709735914251770e+00	-2.575389709961462437e+00	-7.635887693442254820e-01	-2.865562129317967610e+00	2.102282934558612038e+00	1.082817286574625365e-01	-7.340595059483018270e-01	-3.347339844802708075e-01	-4.473813002597402111e-01	5.331755181014828926e-01	-5.319508181960684867e-01	2.379192798361247363e-01	3.249871409809733103e-01	-7.324149423678263937e-02	1.520833329120200791e-03	1.537611144302698969e-02	-1.258840537925807745e-01	1.718345079101466777e-01	-1.994515833969601193e-02	-3.520808025254865137e-02	5.943649441342545997e-02
-4.182091127056278168e+00	-2.121166190718057010e+00	2.550222225630834672e+00	-4.363477671440788797e+00	1.620508925227096997e+00	-2.970141944909060472e-01	1.047715523445479802e+00	4.210063502412744740e-01	-4.657382893877138885e-01	9.218397267181338561e-01	-4.319540027528203652e-01	1.857912885363278144e-01	-1.941971418730745469e-01	2.117509679343520801e-01	2.104424762332805148e-04	1.394433833864741346e-01	-1.484516810231343298e-01	1.797252909183600367e-01	1.916767016611308633e-02	1.112443297873397414e-02	-7.962334334220810828e-02
-2.529244469836712916e+00	1.002806200211114662e+00	1.470938105150087161e+00	-1.518651736060564250e+00	-2.223290597498769117e+00	-1.784691955222514226e+00	1.081463854655691170e+00	-4.565706944920462362e-01	-6.141080902986582046e-01	2.880260640837877320e-02	5.536667870036283690e-01	-1.413587428531919155e-01	-4.484669972921526832e-02	-1.751441668070714275e-01	-1.801086044990773127e-01	6.795240860432610885e-02	2.448374294353134611e-02	-2.149487570961029215e-01	5.811806063802304329e-02	2.201556296554414704e-02	8.227312845993754731e-03
