5.322291073451308918e+00	5.426987317672869793e+00	-1.102793900396186633e+00	2.267995003322506031e-01	-3.617526827513436682e+00	-2.827999138228919129e+00	-3.936030864947602792e-01	-3.227286562718144625e-01	3.487987295912239327e-01	2.009529995263596158e-01	1.707493649659555246e-01	3.798879035602107934e-01
1.348332477842681065e+00	3.507386323315401899e+00	2.878148625721812959e+00	1.194813575203858669e+00	1.148806658847183026e+00	-1.646983388034547469e+00	-2.091373964092254067e-01	4.537208455064716817e-01	-1.584484410719554093e-01	-3.051268103852707303e-01	1.863780601108477042e-01	2.588411189756350539e-01
8.091504042942844421e+00	5.260321905038297885e+00	2.585270019081379878e-01	-2.388888289788013708e+00	-5.788609890527489643e-01	1.873612091701076343e+00	-1.107200615041871838e+00	1.499912052823623998e-01	5.234746211427458995e-01	9.957749413403926830e-01	7.189334023659386431e-03	2.419420394815647302e-01
-4.005322041060519922e+00	1.311939789556101355e+00	-1.008943235120230764e+00	-2.628421657998553762e+00	-2.785785268869513942e+00	4.103738209973166740e+00	1.299205685667004673e+00	-1.929879678450532765e+00	-1.195724253084455568e-01	6.772563484740645734e-02	1.287595815463595139e+00	1.290796750678660842e+00
9.997011352500466685e+00	-1.027415970166706716e+00	-2.062534539364310748e-01	-2.352882542900164520e+00	1.595359812184118153e+00	-1.590860253892602216e+00	1.876578877201241780e-01	-3.508151380261480545e-01	-3.199995569520661109e-01	-2.663189783875057892e-01	5.179463412921627707e-01	3.531971327472042121e-01
3.361766335492586966e-01	-7.335402014723614528e+00	-1.258774271583318560e+00	3.164222281395412950e-01	-2.305687443846332896e-01	2.099033160429354672e-01	-4.460444008792550652e-01	1.152470196196215407e-02	-3.453877387521419040e-01	-2.202131011324664767e-01	2.442647847902848224e-01	-2.890855177322124714e-01
-1.885505996948244611e+00	-1.715153761825984002e+00	2.821289256818678925e+00	-3.333997404185064628e+00	9.585123320431263583e-01	1.884685786037045840e+00	-1.621773902586900185e-01	2.728934071105101888e-01	-6.061916633744526828e-02	-7.803492597789533081e-01	-2.270366822353750702e-01	-3.275389871153699395e-01
-4.412686818793902788e+00	-2.833288150282085915e+00	9.861575507358115722e-01	1.786875098227588277e+00	1.373709315013970533e+00	-6.115124005304199695e-02	8.364241022101469580e-01	4.361454362507194427e-01	4.849752756409297372e-01	-2.739453375034781590e-01	-3.649843452774676478e-01	3.632983187372493955e-02
-6.586005904619094409e+00	2.552895283568755058e+00	-2.877426280047675089e+00	2.176228483070114628e+00	3.021824352021236226e+00	-2.329208439638101424e+00	1.964364361908162548e+00	-1.182078405456153725e+00	5.521120432995288985e-01	2.016634705277163819e-01	-6.911266668853833783e-01	-1.234981704083759207e-01
1.625467346773046717e+00	7.408517063303709627e+00	8.095394880454596098e-01	2.970589482291189132e+00	-9.529350658405510988e-02	-3.145518282842344693e+00	-1.298456693481340629e+00	1.928232918680556074e-01	-8.103630450179993838e-01	8.128487817820050088e-02	1.203354638137562049e-01	-8.273183487610843989e-02
-7.562363357071652636e+00	5.601848278751296206e+00	4.742082480578385884e+00	4.357024508856439660e+00	1.717727006791763822e+00	-1.500436197570421237e+00	-8.186679097319259357e-01	4.459298473329403323e-01	1.241820983963027175e-01	-2.249461803647452851e-01	3.660478986602805906e-01	2.922595860968759673e-01
-5.737869347648827834e+00	-3.452519827769004568e+00	1.374142618163966434e+00	-2.055883393977882001e+00	1.565392324440776639e-01	-2.188301516624121312e+00	1.354717655710167001e+00	-2.236738571821909050e-01	1.434927710754347219e+00	-5.683041398477643724e-02	-6.212632299244560397e-01	-4.974695745165344518e-01
-7.964547592620713878e+00	-4.747445029022169249e-01	2.115624222848575542e+00	-1.550463047734562005e+00	1.370817875781371320e-01	1.121070308400045068e+00	-4.685229161231792006e-01	4.240442752017959949e-01	5.740370163211181431e-01	-9.084615752240308151e-01	-8.463200629492518834e-01	-1.328540071757922970e-03
3.903656989981587166e+00	1.277038155079819048e-01	6.533422993696151870e-01	-7.388078031171938509e-01	9.375640343682516420e-01	-2.387722660082225445e+00	1.497659311988478459e+00	-1.150888491112552758e+00	8.715623590685029898e-01	7.545720689490809097e-01	-7.172744171560639925e-01	-5.513061147191761213e-01
-1.485755887221452964e-01	-1.120440826354698993e+00	5.622899249847256975e+00	5.704464242583376254e+00	1.052006760604407454e+00	1.541760862374795593e+00	6.808348406825134314e-01	8.714293472517975481e-01	-4.794608752040024902e-02	3.718743111967653947e-01	-4.430185555727444990e-01	-2.229421173704968645e-02
-3.429940750483515988e+00	-3.253099548285618869e+00	-8.876970133904226401e+00	1.057016800169045423e+00	1.080462970463014649e+00	1.082362190302871774e+01	-2.106127309589841679e-01	1.221038419568226896e+00	3.536094004575252470e+00	3.957572329611810602e+00	2.091911999323001758e+00	-2.194180750921687906e-01
-2.705379925998601998e+00	-5.279411867738327047e+00	-2.511914069128826199e+00	2.124914748675282183e+00	2.242987373965719122e+00	4.400541191765553251e+00	9.997103879930420156e-01	6.582862636391018096e-01	-7.786880783944283291e-02	-5.734233142692430896e-01	7.285457229922231992e-02	-7.011717090904371341e-01
