-4.873722366924422289e+00	8.788160351180225316e-01	-2.769735090275834200e+00	8.304418302694687171e-01	4.675587125208284789e+00	1.325437274162755585e+00	-1.689371505218546510e+00	-8.306301991535681717e-01	1.264091042770086659e+00	-3.815651263500764445e-01	-1.520723128590320661e+00	6.422405593085540598e-01	5.196569501612449127e-01
5.226116458251528485e+00	-1.140062359872011211e+00	5.090518424698271538e+00	-3.799300649727867629e+00	2.526484162890366925e+00	-1.544115309238781597e+00	-3.760906784984689111e+00	-1.826232802113224585e+00	-5.617568146113187666e-01	-1.867100335178512704e+00	-1.139489017913599467e+00	5.110109362499064556e-01	-1.254679936864361023e-01
-2.867278856541738641e+00	-6.791983923166046822e+00	2.132577794815897210e-01	-2.982266367939159224e+00	1.875105980980710685e+00	-1.637564003514815555e-02	-1.083208505909344588e+00	3.441992870628164169e+00	1.644822479757208411e+00	9.113522239507681685e-03	1.328267433582019930e+00	6.869306290540232451e-01	-6.144158480008705681e-01
-4.488710214693838907e+00	-3.834460504723064211e+00	-3.387406232393183725e+00	2.360408991525312583e+00	8.713109368961841072e-01	-1.474015625177191868e+00	8.670484512083574957e-01	9.991938105140301118e-01	-2.309815077369702374e-01	2.659851605933027247e-03	1.723478028285563013e-01	-1.210640858615372184e-01	8.534577983537777746e-02
5.470192469642381816e+00	9.081002108807547657e+00	1.444877264063645084e-01	2.895596339574335154e+00	-3.675248381126585695e+00	-6.481368527186921469e-01	-1.314451824286043236e+00	2.354108855306993320e-01	3.187405138453043574e-02	-2.221688990249201634e+00	-6.879097032761314345e-01	-1.025156216027560019e+00	-2.025523687522529440e-02
1.307720701457048484e+01	6.573315146230097383e+00	1.565695823202662151e-01	7.549820008276827421e-01	3.311498832976676798e+00	4.490349060988865770e-01	1.339525157108154119e+00	-9.514164563916125417e-01	-2.006195919104986347e-01	5.713220166364467723e-01	-6.093612898014197921e-01	-7.277627772308268295e-01	-2.772130036939814968e-01
-6.138880878197071844e+00	3.393267115938501277e+00	-8.277173449346326706e+00	-1.060212906750480633e+00	-2.826144988776678524e+00	-9.220747359582590619e-01	8.122710768458993869e-01	3.176836390153914280e+00	6.393490504330225921e-01	5.522247486893993446e-02	-2.940615659579791097e-01	4.011186892654691749e-01	-4.164094703516366125e-02
3.276158178148238065e+00	3.529145446011852094e+00	-1.388485877609230812e+00	4.225503793047056256e+00	3.390197900287234556e-01	-1.368212983735566768e+00	9.836315775103654513e-01	-9.785761860743186213e-01	4.613638555673040820e-01	-8.104509872292285921e-01	-1.740232856644845783e-01	-3.126289330957500723e-01	-2.231003317477981418e-01
-8.078270124965879484e-01	7.157894335772041039e+00	-2.780141859443888919e+00	3.814040963114068372e+00	-8.098845971425309154e-01	-2.374130546083637938e+00	-6.047350968056880438e-01	1.539117947345076398e-01	2.687668387694888694e-01	-5.049597200011821663e-01	-6.457697108688035259e-01	-3.235334010006880590e-01	-2.551720838256807400e-01
-3.706917595314060065e+00	2.243402264321527451e+00	-4.125163906664298885e+00	-2.840227422319413275e+00	-3.705857686390468864e+00	-1.704130269683404419e+00	-1.403967771150374244e-01	1.761118901481312227e+00	1.089692182349865757e+00	2.971937965529646841e-01	4.309285963767306993e-01	7.309454633051023498e-01	3.299897630438013985e-01
-4.226055638674907300e+00	-3.095532292803717667e+00	5.877120989061572764e+00	-7.177517674751525689e+00	2.837355602581903113e+00	4.814704362810399152e-01	-8.478669813582997428e-01	7.164079398819147571e-01	2.469921164390409096e+00	2.115841835975333041e+00	1.038380022182386897e+00	1.906066036494324933e+00	6.280772896326176635e-01
-1.249405158092946166e+00	3.313877499943214566e+00	-2.863673604131686812e+00	1.300219528980781858e+00	-1.706932090400307134e+00	3.274096051564368892e+00	-5.942432576583407400e-01	-1.408949129351994234e+00	-5.352752020645175079e-01	-1.618909357337202370e-01	3.889422793483114371e-01	-4.689026110096020661e-01	-4.113506252497676208e-01
4.157323438152832118e+00	-2.361400911470262542e+00	4.238061574435610268e+00	4.565169051682781420e-01	9.741291191439672287e-03	-2.253768303866869438e+00	-8.948955743374523708e-01	-5.946561341304376080e-01	-1.795878300889471646e+00	-4.475101361822435564e-01	-4.002159555655734335e-01	-4.227708031254094889e-01	-1.363168949216602699e-01
-1.952654182980299247e+00	-1.629441133811487363e+00	1.277446817317724692e+00	1.317617406832670701e+00	2.945695492788111824e+00	-1.091828506164902457e+00	-8.656049064291204687e-01	9.556082026991897793e-01	-7.900597668559941056e-01	-6.060748095509380651e-01	1.060554819539604732e-01	5.085910239751818829e-02	-4.001821949833768155e-01
