-9.361358562632915437e+00	-3.696484495144133131e+00	-4.198169334786637563e+00	-1.149194783355864946e-01	1.483123926998728970e-01	-1.515539529967606880e+00	-3.883252315862498194e-01	-3.875233397540989722e-01	4.151770276698030226e-01	1.709666760685895903e-01	1.084084944587415528e-01	-2.930334349013107298e-01	-2.141504627631467539e-01	-2.455907783371661657e-01	2.695189940842663764e-02	-1.713933759527837830e-01	1.676316195967797185e-01	1.004023678579089723e-01	7.036322482242026929e-03	5.485300506735445863e-02	-8.614410180076943757e-02
3.095135742793951206e+00	6.467491342453535630e+00	8.540374037231226012e+00	-5.524042003652069432e+00	3.323900124676989476e-01	-8.673476343005482869e-01	1.126414595041293820e+00	-2.106737825623834215e-01	-6.387866213381742098e-01	-7.427577742649752769e-03	7.318897662260575032e-01	-2.112550826676428406e-01	3.736816693369828801e-01	-6.759412368921196013e-01	1.080038751172925221e-01	-2.692955337325692589e-01	4.207351988615077865e-01	-1.874808323975749036e-01	-5.300375133131791580e-03	-2.898714002887252117e-01	1.154921099629255266e-01
4.642514778306106926e+00	-1.419561271335052277e+00	-2.643566485459607041e+00	1.504017716263409632e+00	6.327688321725952747e-01	-1.609629274843283220e+00	-7.116272449207335093e-02	-2.354793690059267530e-01	-3.353971443980707234e-01	-5.600995277577831555e-01	-5.257289011161103698e-01	-3.976223781609689034e-01	-3.324704013207072529e-03	1.425159287009054587e-01	-1.461844457603614367e-01	-2.714371972217080597e-01	-1.321886851303070466e-02	1.122004708462432110e-01	-1.662337948866445259e-01	4.559350103833185314e-02	-8.732869382903668543e-02
3.463609445711699930e+00	1.631235811541719594e+00	-3.990878817630895359e+00	1.140107047725593237e+00	4.614072791929711426e-01	-4.372239236822639263e-01	6.886568290108895374e-01	-1.239084734938790344e+00	-2.247400782601934044e-01	-5.111418836385295261e-01	-2.390578733418101745e-02	1.313390048735375848e-01	-3.241727727354241084e-01	-9.277662617387097410e-02	-3.161660647147668257e-01	5.280198825668111495e-02	1.882699889178939823e-01	7.162234581504452191e-02	-1.049153244416034005e-02	-7.558931827197748303e-03	-1.715378231157081435e-01
-9.856619358094359740e+00	-2.158950590707426453e+00	-1.652102690343277835e+00	-7.567493731784845634e-01	1.779863050513398992e+00	-1.040375914051050676e+00	1.371855049062385090e+00	-1.003643700250767545e-01	-4.057126801043612896e-01	-7.220216452903334414e-02	-4.138308752018172304e-02	-2.358176007069043567e-01	-5.344003038987948928e-01	-2.467696210493925679e-01	-3.881289102088847920e-01	-2.478738419841369431e-02	2.560443455684749958e-01	-2.208974635530820685e-01	-1.275243616456371923e-02	-5.451246482533275706e-02	-3.813818908463969051e-03
-4.199133369644231450e+00	-9.036254347113967800e-01	-1.490357116093891543e+00	-9.846108770005338462e-01	-6.559038906049335926e-01	-9.554583264122894215e-02	-8.114174516635894174e-02	-9.272674015185114471e-02	2.284855367414988236e-01	1.961728865849108050e-01	1.207330354825407320e-01	-1.272605682061784815e-01	-9.904233243262777764e-02	-1.620067576319512703e-01	6.811159580650989753e-02	-5.194752837016206048e-02	4.603117216755214097e-02	4.248889506294208085e-02	4.907925063385815134e-02	4.619412292119724761e-02	1.064044939227436551e-02
-8.376590904074978639e+00	2.687653722636107467e-01	7.585931441553863230e+00	-4.986337061149652250e+00	1.432172549039432363e+00	-1.631400837629437772e+00	3.194650659574421958e+00	9.608238536003529395e-01	-2.168697620241155644e+00	1.265962781035700147e+00	1.109814069662653280e+00	-1.564040160307247795e+00	-1.222884125449801518e+00	-1.431648133774715781e+00	-1.541061030172314217e+00	1.529725237155830087e-01	5.575640337179135209e-01	-2.160036873265300361e+00	3.476815913403606944e-03	-6.899524945872445025e-01	1.033008821811795652e+00
-8.397250762446326178e+00	-2.202354595305815010e+00	1.710567398962443697e-01	-4.793063585190479037e-01	7.656588335490739361e-01	-7.948674456891493545e-01	1.173595725563267189e+00	-1.301353519158517102e-01	-5.749927182907446088e-01	-2.956673043595624550e-01	3.114763612220936562e-01	-9.449891366213417077e-02	-9.322617988290765600e-02	-1.385580229855385703e-01	-1.749826169273177023e-01	-4.442266523377523535e-02	1.918652535475180165e-01	-2.036391663194195012e-01	-2.129171604355837785e-02	-1.327687124458450108e-01	-1.053552143521871085e-02
8.513197199937394544e+00	4.440459221643769716e+00	5.290075189697963864e+00	1.233463358859781955e+01	7.680233169390040082e+00	-4.584847208822035114e+00	-1.416589621883453942e+00	-4.991196580119409809e+00	5.974656973539577365e+00	4.684738075226080767e+00	2.050153370462289182e+00	-4.192011175884879925e+00	4.873396182037761371e+00	3.424887852001960553e+00	-6.651847822481770089e-01	4.127514342115477852e+00	2.382404712981418093e+00	-1.819868083626020872e-01	-2.751395303870280973e+00	2.235055502798052318e-01	-8.774080770023831022e-01
-7.505866860515905126e-01	1.795766188120758722e+00	-3.296098476085544959e+00	-1.288628810407427938e+00	-2.139873541407358304e-01	-4.659581962448695602e-01	-6.945041132775647830e-01	-4.644705061046359718e-01	3.783600508134761786e-01	1.239865279961801792e-01	1.865820663991428208e-01	-2.182740070746703731e-01	-7.105026345530585097e-02	-3.735818189209349494e-01	2.184146724094737993e-02	-1.335117735278047724e-01	1.651163621434677264e-01	8.736917107168214180e-02	4.008662536295670015e-02	4.642375581289001629e-02	-4.442799151207384167e-02
3.875740863127582259e+00	6.314684395725546295e+00	9.238177423995990178e-01	-2.657262804712695603e-01	1.011726507148839271e+00	-4.498908194155023521e-01	-2.570835982519269258e+00	2.824258395610017569e-01	4.777652526566322222e-01	-1.175781784439858813e+00	-3.591498326259702223e-01	-2.432874631249248853e-01	9.572014857514935526e-01	-9.690590678821417447e-02	1.478203929796121363e-01	-6.756519984054929484e-01	2.580963528400456730e-01	-3.004405511010392951e-02	-2.243283014686682508e-01	-1.181498880043957561e-01	1.090200911774254766e-01
6.407256579911709826e-01	-3.417194704135242400e-01	-1.864833997232624219e+00	4.885860042457183527e-01	-3.416958920836494773e-01	3.248503505937226365e-01	4.811720430956789030e-01	-2.008988274671414942e-01	-2.242951801757113728e-01	-8.130016258080324798e-02	2.331994169936902617e-01	6.397725791015365648e-02	2.224676307678651738e-02	2.896958599274407700e-02	-2.414100481747588406e-04	7.388897134099255137e-02	-5.100583306220878022e-02	-3.439750860962802886e-02	2.928788025234919934e-02	-1.455003629227611880e-02	-9.627146067996340817e-03
-3.548485350639571045e+00	-6.229684028045834321e-01	-3.462896411929693663e+00	-5.067988197828429131e-01	-5.067401446241668467e-02	-3.442523548303314529e-01	-1.169946046139924839e-01	-2.865520714252496326e-01	2.164892083512708620e-01	8.544260947622844826e-02	1.157900024537331790e-01	-1.208655930351482388e-01	-1.225302972059952866e-01	-1.833918137709686369e-01	1.549790010824921710e-02	-6.300972666897430852e-02	9.910329148857739689e-02	5.691966025371474058e-02	3.346527592915008592e-02	2.763010548459137253e-02	-4.782556191812233071e-02
-3.788856554725178238e+00	-2.794755287274656719e-01	-3.411253923173981573e+00	1.561749302749313228e+00	9.961226697285956444e-01	6.727997820385419603e-01	8.273617590645131470e-01	-5.315559532322006175e-01	-1.366714866048020227e-01	-6.929910835505876943e-01	1.267912236100130485e-01	4.773410955237058495e-01	1.004378204034553496e-01	2.846459729943591199e-01	-1.375370712541721108e-01	1.785067752678459463e-01	1.918079768446605965e-02	-1.448373770278515160e-01	-8.887149325173142322e-03	-1.596871976685340921e-01	-1.564729234846702899e-01
-6.680019785331912985e+00	3.794490561239610926e+00	2.049135238808230230e+00	-3.607054182305312828e+00	4.707757832758344030e+00	9.291256694141385442e-01	1.923860577790222903e+00	2.389727259433386042e+00	3.323378304917169457e-01	1.887239164781545187e+00	-1.428317201046207963e+00	-9.581301316040916061e-02	-1.319939867581185755e+00	7.773101413777594448e-01	-3.276805248537726922e-01	6.061643421208267046e-01	-7.920444615808021060e-01	4.814002486089407062e-01	1.308267724995493542e-01	6.783280978371140080e-01	-2.962226364604846340e-01
-7.225607577353869715e+00	-6.795141595260969503e-01	1.715611149392995527e+00	-1.975004094989573078e+00	2.843398910231421592e-02	-1.037885711368622954e-01	8.506845800892423037e-01	1.985067291590357219e-01	-4.108432412520515720e-02	4.114730562686974014e-01	9.461866198846478893e-02	-2.161421007317657073e-01	-3.243425465787259654e-01	-1.808279955409158868e-01	-1.392819693429988015e-01	4.987387354510041532e-02	3.246579849735286433e-02	-1.749716915628439229e-01	5.546625490365866135e-02	9.285967981823935527e-03	8.634116810784545071e-02
-9.036130140226523721e+00	-4.290437433934369160e+00	-5.703560774777681530e+00	-6.002359120184851404e-01	-3.997344526099816941e-01	-1.600649204393784109e+00	-6.055037718824637372e-01	-5.463530337009011584e-01	5.861533705594114130e-01	3.472846714531793166e-01	1.976872540628778485e-01	-3.169372998194499580e-01	-2.546141805122251189e-01	-3.342571956343442507e-01	8.062427542389276336e-02	-1.938769813916892404e-01	2.127152747591482540e-01	1.811833590470650623e-01	4.321603668436152512e-02	9.192889287374811369e-02	-9.313907208718992525e-02
-1.326213476194758822e+00	-1.386409843620894922e+00	3.687119209934237585e+00	-2.137683010285205132e+00	-2.208233178485996984e+00	-3.483922726443757223e-01	2.672091346952937263e-01	-6.504830601883615504e-01	1.291394288598723128e-01	-1.991390585929931623e-01	2.025385377648346030e-01	1.546951415155314036e-01	1.742933623127894960e-01	-4.470356649771883850e-02	2.348306352866316449e-01	-4.863618067421648233e-02	1.831909443508053514e-02	1.277883873992382291e-01	5.837573554956047156e-02	4.229608776895300848e-02	-3.078730966325331827e-03
