1.530596326080014435e+01	4.466215817429207036e+00	5.519968886728220170e+00	2.504417640203335349e+00	-2.374104508567455307e-01	3.323224498794449033e+00	-3.855342688262687889e-01	6.436431379583894274e-02	2.496371890150120114e-03	-4.357618134470967464e-01	-2.181255330601143405e-01	2.723020918661410161e-01
-5.361296190446196874e+00	-6.403188857375618603e+00	-9.927287838450137514e+00	3.262855004356935762e+00	2.557641717784755908e+00	2.345019129674146274e+00	-2.828659572361991614e+00	1.057607941861525624e+00	-1.919770477561381083e-01	6.936127471105424380e-01	-7.218111977864304363e-01	-7.796346180695179484e-01
-6.481024263631010918e+00	1.937577287494459011e+00	3.924730655114560207e+00	-7.357940417038961733e-01	-1.983747215694353194e+00	8.480242626935415862e-01	4.802215275691463781e-01	6.816457130086435445e-02	-5.664525443006840355e-01	-2.954866932559726059e-02	1.961927189752226963e-01	-2.084549702395997739e-01
-6.004069115218285013e+00	-1.826762618946220051e+00	6.529744194816291980e+00	-1.742804484579698054e-01	1.809960501607093208e+00	-1.837957683970221218e-02	-4.085342176734141351e-01	-7.568338029237072773e-01	-3.589142861453394340e-01	-1.840893566646417956e-01	5.774633233363796192e-01	-1.511284907426748980e-01
1.592787182289091952e+01	1.330020615781689619e+00	3.384633776325066901e+00	2.100964844701324274e+00	-6.438566067346186417e-01	-5.849505306839813956e-01	1.895576461575667129e-02	1.445165732852933482e+00	8.312789047025634370e-02	-2.767772536992102461e-01	-6.245331428517376243e-02	5.281294617229997934e-01
3.590511213969129312e+00	-2.364083037856783975e-01	-9.503179070972753717e-01	2.407685027077399176e-01	3.817923601285626578e-01	7.977555600364628630e-01	-7.065211931102716170e-01	2.963449378454179328e-01	-1.120448795300257733e-01	-1.227599530349847423e-01	-7.077913274044178582e-02	5.813241693275816857e-02
9.200025732147778967e+00	-1.178309989388047985e+00	-3.889224610961166118e+00	8.354057045324237984e-01	-5.048871521645293958e-01	-1.334382165364760731e+00	-3.411433131883960801e-01	1.364225792955420014e+00	7.271824207240377147e-01	-2.045920873303125886e-01	7.317563573774470143e-02	5.764945974412293006e-02
1.184611606126941474e+01	1.596737451258316565e+00	7.630215304906782237e-01	3.097331167123258955e-01	-2.185379337827326740e+00	-9.661552048907136037e-01	4.608025454577188151e-01	1.107262844330336504e+00	1.357073901870542616e-02	-2.787105775911569161e-01	-3.253477799005080051e-01	2.093802552102900227e-01
-8.525137220451030728e+00	-3.530963574178721753e+00	4.558409063653601212e-02	-3.272623329557141858e+00	-5.217734984392354392e+00	-3.561593066982291500e+00	1.161996461935102198e+00	-7.044207775372369751e-01	-9.765332969600908353e-01	2.607863751963917509e-01	-2.263989364957895434e-01	1.302750753415948815e-01
-1.427273587016382850e+00	-3.300701849297594137e+00	1.786266086621540516e+00	3.507485035009625385e+00	1.208060403388751425e+00	2.902912578171926494e+00	-9.980222927983813941e-01	-7.234508291785054501e-01	-7.936862508947508665e-01	-2.033726072974619270e-01	5.262998124621713625e-02	-1.533054379675359014e-01
-5.622990586882712805e+00	-5.044614023579228501e+00	-8.817865257171945137e-01	1.291244616733980388e+00	-3.811491844344901736e+00	-3.092098070661847831e-01	5.003757379383534376e-01	-1.246745488839366978e+00	-1.188544448589485603e+00	-3.706031172810845264e-01	-6.178432124872475228e-02	4.339426643712521875e-02
-2.671086682080697994e+00	-1.132612023433232917e-01	7.826127674449999683e-01	-1.368613788940504783e+00	-7.588753289666376745e-01	-5.777287035067365517e-01	-1.512206341303888313e-01	5.355639369101059533e-01	-4.320107320661580319e-01	2.815164249384771722e-02	6.884609689347484518e-02	-1.150303410507161894e-01
2.428437774533117377e+00	-4.832907655642744715e-01	2.854706474572387798e+00	9.814662756275623900e-01	6.250248575271153406e-01	1.088251785107341219e+00	-7.450519584100900872e-01	-3.083597110627916277e-02	-3.059568034505993905e-01	-1.448659634317537304e-01	7.031184455710698389e-02	6.269712079509331959e-02
2.770328905050188251e+00	-8.078409061522574541e-01	4.189222754325348852e+00	-1.712662044316477061e+00	1.791356120384000272e+00	-1.273536326045060507e+00	-3.565978781840045131e-01	-6.052631159780746950e-01	-3.670396108055891671e-01	-5.523683221557437184e-01	3.496433173847020015e-01	4.856669985907185461e-01
6.308916296756652109e+00	-3.905708952230181996e+00	8.783814970176928583e-02	1.574240237152987554e+00	4.059315953536442034e-01	-3.241011676354610405e+00	3.216378806867762480e-02	-3.063527698725605486e-01	1.364446939166175987e+00	-1.373008691649838242e-01	-2.430789771413855715e-01	7.159653895157841452e-02
