8.871945338361927114e+00	4.466791863413604319e-02	-5.682299880716175089e-01	-2.718217195833586786e+00	-7.923198491664870113e-01	-2.195668361134271440e-01	-2.535147047847674973e+00	-2.605037399499283979e-02	5.427351376126274829e-01	1.216275748776514565e+00	-3.902000671375492336e-01	1.931518247070228983e-02
-8.610039798873009076e+00	2.923128828699317339e+00	1.688679135545848586e+00	-3.171245648129989547e+00	-4.009167034470487168e-02	5.579395205415956793e-01	-2.449033112961402026e+00	-8.975889449927819674e-01	1.985840901605924469e-01	-3.690049049590836128e-01	-2.212556329277901135e+00	7.487815641216191143e-01
-9.873933079712272631e-01	-4.773266219349974193e+00	3.165804027206941207e+00	-3.839576822914397169e+00	-1.508367120662726379e-01	-6.621021657642558456e-01	-1.128550990277722210e+00	7.512357480083159400e-01	7.708900835630152493e-01	-1.171365654876324935e+00	-3.806285693972912831e-01	-6.722347955537706365e-01
5.579798140077125268e+00	-4.515447954963269339e+00	2.941766923799551847e+00	4.339289691003650473e-02	-9.953832393124175670e-01	-2.402730373594530178e-01	-5.851911262474003284e-01	5.380892445592064810e-01	9.292488128924926080e-04	1.133699014938630151e-01	1.414105656650489762e-01	-1.870795784718542187e-01
-3.308701907212770355e+00	7.186343153302769515e+00	-4.805694158102923552e+00	6.863958469774987137e+00	-1.915334743774300463e+00	6.430195030069495443e-01	6.369466627480435683e-01	2.856062074011536112e-01	1.976191691556691277e+00	-2.027209018233407711e+00	-1.556823343153065364e-01	-7.189530428549661956e-02
-7.435968817512677020e+00	2.723633333869539097e+00	-3.790085195394905515e+00	1.363011032835662328e-01	2.509677062843260753e+00	-3.502452158001525984e+00	-1.024614793583025651e+00	-4.295334418808233745e-01	-1.525414683709649610e+00	-4.971123842929915937e-01	7.117515782571578464e-01	5.398019042634958353e-01
2.871772730705199450e+00	-5.880479285382392618e+00	-5.179349427533006534e+00	-4.151661917750978370e-01	1.866110191284691688e-01	2.394567228259612435e+00	-6.871079603143370740e-01	1.173096805566507195e+00	4.914097305047350206e-01	7.198128804469581254e-01	-1.943454644331060466e-01	-6.705539286682475897e-01
4.269500901866087883e-01	2.994066816093039485e+00	-1.037392224659923645e+00	5.372507649894928683e+00	-1.614157377029306950e+00	-1.152044035646277553e+00	-1.259346428581525679e+00	-1.443848768730519483e+00	-1.185897027036906248e+00	-8.612636029314080233e-02	2.855865936235009173e-01	-3.993717645989323661e-01
4.060134990633437191e+00	3.267170262424282434e+00	-5.235756126219452966e+00	5.609249761084448060e+00	3.962768819806339882e-01	-3.457693193153023037e-01	-2.532040669842263725e+00	-9.806433019668000517e-01	1.769373941080429335e-01	-2.820244365787134000e-01	-2.850506771173439424e-01	9.753507142474027169e-02
3.395280385996006789e-01	-2.725579612445750310e+00	-4.130059998734292748e+00	1.705873824652046622e+00	-9.176449136604432066e-01	4.354892209988344476e+00	8.883063069381228471e-01	4.294539465136886225e-01	1.550484643806975260e+00	-2.806004979542302546e-01	3.371226814352095147e-01	8.741611947968801200e-02
