epoch,accuracy,loss,val_accuracy,val_loss
0,0.2485,1.6088067201990635,0.25775,1.5840258437395096
1,0.25025,1.5603179034143686,0.2565,1.538577077742666
2,0.272,1.5063495315499604,0.25825,1.5112701184004544
3,0.25,1.5185514016896486,0.253,1.5094474681541323
4,0.26625,1.4929550633728503,0.24925,1.5041388012468815
5,0.2705,1.4723881238624454,0.25975,1.4899860191270708
6,0.2615,1.4730131419822574,0.26325,1.4749512859284877
7,0.267,1.4693487222641706,0.26025,1.4916814857199787
8,0.2735,1.4592493290156126,0.25825,1.4768310977965593
9,0.26175,1.4605912571027875,0.2575,1.4652793176993728
10,0.276,1.4479427786245942,0.26575,1.4623792890049516
11,0.27425,1.4536997999474406,0.26425,1.4615075534582138
12,0.27375,1.437548863299191,0.26375,1.4617150270044803
13,0.29125,1.4254853718169034,0.263,1.4630245201773941
14,0.2825,1.4243826882094144,0.27,1.4471604104042053
15,0.27625,1.431611232690513,0.27775,1.4370663288906216
16,0.296,1.4178694215491414,0.2985,1.424367745436728
17,0.2985,1.4101753769032657,0.30325,1.424353551529348
18,0.30675,1.4003603101670743,0.286,1.4280634306110442
19,0.308,1.4059972129762173,0.30225,1.4199815772473812
20,0.308,1.406983098246157,0.28575,1.4260064299181103
21,0.3385,1.367517958227545,0.30675,1.3857798076942562
22,0.31725,1.382163670040667,0.30875,1.3916163815185427
23,0.3255,1.3698351938277482,0.3105,1.3807323050051927
24,0.33225,1.352295651368797,0.322,1.3717647939175368
25,0.34475,1.3478987812027334,0.3215,1.3687327673844993
26,0.339,1.3366294013038278,0.3155,1.362446147352457
27,0.3545,1.3266184558980167,0.342,1.3269462331272661
28,0.34925,1.3240581847354769,0.34775,1.3095480825044215
29,0.35875,1.3050114583261312,0.34375,1.3163253031857312
30,0.36825,1.29935893721506,0.35,1.3101838549897076
31,0.37175,1.2785445269793272,0.35875,1.2794757789485156
32,0.36775,1.2812174623645842,0.36125,1.286479469679296
33,0.38825,1.2414333961084485,0.377,1.275351611994207
34,0.39575,1.2482043608017266,0.3755,1.2582518705204129
35,0.39425,1.2297243562377989,0.3775,1.2375466618128121
36,0.40025,1.2181310185901821,0.3875,1.249572178788483
37,0.39075,1.2040724013075232,0.392,1.2120850995145738
38,0.40425,1.1980798429474235,0.402,1.2022755612134934
39,0.4195,1.1796829187124969,0.3985,1.1921737347692252
40,0.4245,1.1708569480851292,0.4025,1.193548825327307
41,0.43025,1.1439430310241878,0.39075,1.1798059524558484
42,0.427,1.1483781056255102,0.424,1.1385566629488022
43,0.42325,1.137089278973639,0.4245,1.1402326788157224
44,0.443,1.1303117099814117,0.42775,1.1285149532482028
45,0.4385,1.1051060741208494,0.43075,1.1231460479684174
46,0.45225,1.0981057057529688,0.44575,1.094121113423258
