epoch,accuracy,loss,val_accuracy,val_loss
0,0.26625,1.6256461012549699,0.2565,1.597308049492538
1,0.2665,1.5585478395149113,0.27425,1.539587497908622
2,0.295,1.5081960495226086,0.28875,1.5021633437946438
3,0.30125,1.479324142664671,0.289,1.4813022170327603
4,0.29925,1.4624963453486561,0.2875,1.4654854503832757
5,0.303,1.4475231492184102,0.2945,1.4499036359339952
6,0.3225,1.417448687504977,0.306,1.4294007668457924
7,0.32025,1.3968514526337386,0.32075,1.4097824873700737
8,0.3305,1.3949119391329587,0.33525,1.3959721741862594
9,0.34225,1.3708479593545198,0.33325,1.380913594726473
10,0.34575,1.3538758166264742,0.3405,1.3614811830222606
11,0.361,1.344663142837584,0.349,1.3592959704399108
12,0.3595,1.332152944078669,0.3555,1.3371181170791389
13,0.3715,1.3037924445588143,0.36375,1.323357745828107
14,0.38075,1.3005722139608116,0.37825,1.3085194105561824
15,0.38625,1.2711257472019644,0.37825,1.2896557824779302
16,0.39525,1.2544910187497735,0.37325,1.285058318167925
17,0.39575,1.2372818281780928,0.39775,1.243767545701936
18,0.41,1.2146816446501763,0.40775,1.2268031117133795
19,0.417,1.2028700942136348,0.41425,1.2103259826079011
20,0.43275,1.173486992502585,0.428,1.171380739375949
21,0.4455,1.1445601033372805,0.418,1.1709916339619084
22,0.45325,1.125726457788609,0.43525,1.1405370704620146
23,0.457,1.0926537960469722,0.45675,1.0982267058119177
24,0.4685,1.07727459573932,0.455,1.0835131280925125
25,0.473,1.046993177086115,0.462,1.0620497481897473
26,0.48175,1.0248320783236995,0.4635,1.0546435777740553
27,0.49,1.008848867405206,0.4895,1.0060272694020531
28,0.49925,0.9794356791954487,0.49675,0.9863864198671654
29,0.5185,0.959938838777598,0.50375,0.9675695842197165
30,0.51275,0.9342550938096829,0.50875,0.9560861214250326
31,0.53775,0.9109827965097502,0.527,0.9238347838465124
32,0.5365,0.89257569745183,0.53575,0.9005379389096051
33,0.56,0.8798521355064586,0.5215,0.9019244956923649
34,0.548,0.8641730515221134,0.5385,0.8826017408883199
35,0.5545,0.8519052385035902,0.5465,0.8597627710290253
36,0.5575,0.8339707014865707,0.5565,0.8435780258718878
37,0.57975,0.800666074577719,0.5655,0.8304574043964967
38,0.59225,0.7907619043206796,0.58,0.8003275537434965
39,0.59525,0.7819969606541562,0.5855,0.7978096415221225
40,0.59125,0.7807605734975077,0.56425,0.8123335960246623
41,0.5975,0.7767394204486627,0.58275,0.7894470562487841
42,0.61375,0.7530274041974917,0.58825,0.778384519228246
43,0.6115,0.7323991277543828,0.6095,0.7504234215395991
44,0.625,0.7206717151093762,0.60825,0.7381798213650472
45,0.62225,0.7164812413041945,0.60525,0.7328804311476415
46,0.643,0.6988412588697392,0.62525,0.7253773021053057
47,0.65425,0.6798599818348885,0.62175,0.7214910125650931
48,0.64575,0.6861090484800516,0.6325,0.7050214604190551
49,0.66675,0.6700861343796132,0.64075,0.687470824487973
50,0.661,0.6626899497350678,0.634,0.6903562678183662
51,0.67125,0.6374170551447896,0.649,0.6790550060507375
52,0.6635,0.6466509360552882,0.66175,0.6643638412639266
53,0.68975,0.622120765092899,0.661,0.6500096062562661
54,0.68325,0.6144243323319096,0.681,0.6310951619185508
55,0.68225,0.614071089194389,0.67875,0.6271178050722228
56,0.68575,0.6059308480657637,0.68775,0.6172836466459557
57,0.708,0.5918373669085558,0.687,0.6030693702410208
58,0.727,0.5626364174027695,0.69675,0.5980779343745962
59,0.70725,0.5682122960164852,0.68525,0.6007013004186447
60,0.714,0.5640112836861954,0.70075,0.5898666533051437
61,0.71725,0.5584637151856295,0.715,0.6006048875798006
62,0.718,0.5588545022750332,0.707,0.5671984084892902
63,0.72525,0.5376601753388531,0.7075,0.5827360085542604
64,0.73825,0.5288624403106951,0.7235,0.5549660204725224
65,0.7245,0.5427089700621436,0.71,0.5627117830596308
