epoch,accuracy,loss,val_accuracy,val_loss
0,0.3293333333333333,1.2879493897669017,0.33166666666666667,1.2627427308013042
1,0.33366666666666667,1.260377847334991,0.3453333333333333,1.2397094632411996
2,0.3413333333333333,1.2345340385536352,0.3426666666666667,1.2077929507816831
3,0.35633333333333334,1.2084750146766503,0.3423333333333333,1.1995965545872846
4,0.35033333333333333,1.2008708603878815,0.3303333333333333,1.1967450245593985
5,0.356,1.1931057487477859,0.343,1.178345176761349
6,0.3406666666666667,1.1867136908223233,0.328,1.1967866988976796
7,0.342,1.1801246268749237,0.349,1.1760988104045391
8,0.3546666666666667,1.1723952196389438,0.343,1.189899433851242
9,0.3446666666666667,1.1748462539116542,0.33366666666666667,1.18149233772854
10,0.3396666666666667,1.174496504470706,0.3463333333333333,1.1734390420764684
11,0.3616666666666667,1.1521682352075975,0.33766666666666667,1.17126168992122
12,0.342,1.164102757508556,0.345,1.170285238986214
13,0.35133333333333333,1.1506834867993991,0.3416666666666667,1.1682344925155241
14,0.3373333333333333,1.1679889550060034,0.3496666666666667,1.1504321082383395
15,0.37266666666666665,1.1423448028812806,0.331,1.1631787557105224
16,0.33866666666666667,1.1665553607841332,0.353,1.14962503606081
17,0.35633333333333334,1.1460993830263615,0.35633333333333334,1.1527642303357521
18,0.36866666666666664,1.1403487120668094,0.345,1.1555670258402824
19,0.352,1.1503718930780888,0.349,1.1502807755768298
20,0.3606666666666667,1.1409023934404054,0.359,1.1429929079562426
21,0.35,1.1486161597619453,0.348,1.1437067597260078
22,0.368,1.1259214532176653,0.353,1.1385118038455646
23,0.366,1.1311891317168872,0.37333333333333335,1.1366670843710502
24,0.36766666666666664,1.1327044680714606,0.3626666666666667,1.1281400183836618
25,0.3626666666666667,1.127822012409568,0.34833333333333333,1.1502092164307833
26,0.36933333333333335,1.1194436090141535,0.35933333333333334,1.134364187096556
27,0.38133333333333336,1.1192910808722178,0.37966666666666665,1.1216501469959816
28,0.382,1.128338758662343,0.375,1.1222234493394694
29,0.376,1.1180546850214401,0.387,1.109924382969737
30,0.39666666666666667,1.1033502464865645,0.37633333333333335,1.1101992249886194
31,0.393,1.1034104065547388,0.39066666666666666,1.103840335632364
32,0.4003333333333333,1.0978732291261355,0.37733333333333335,1.1020779595722754
33,0.403,1.092837420962751,0.3933333333333333,1.0987119475901126
34,0.402,1.0878441973105073,0.3943333333333333,1.085801860327522
35,0.4036666666666667,1.0780838120679062,0.41133333333333333,1.079430732478698
36,0.408,1.0829496475358804,0.415,1.0814484437927603
37,0.42133333333333334,1.0644811775684357,0.408,1.0784644980356097
38,0.43166666666666664,1.0696070284048715,0.43233333333333335,1.0652594854459168
39,0.421,1.0633108776261408,0.415,1.0790709476669629
40,0.432,1.0584748463282982,0.431,1.0448610492969552
41,0.447,1.0355463239401579,0.43066666666666664,1.04721118938302
42,0.452,1.0302913727859655,0.43233333333333335,1.0407031075432898
43,0.439,1.0346526711843909,0.444,1.038706190838168
44,0.46266666666666667,1.0280315574966372,0.456,1.0275734484319885
45,0.44033333333333335,1.0299216674429674,0.4553333333333333,1.0233863939717411
46,0.4703333333333333,1.0032392157241703,0.4653333333333333,1.0197105598418663
47,0.4826666666666667,0.9930971465557814,0.47,1.008893820869426
48,0.48833333333333334,0.9849564325685303,0.4673333333333333,0.9942655056007207
49,0.494,0.9845772304950903,0.48966666666666664,0.9802631297322612
50,0.5016666666666667,0.9625688549540937,0.5026666666666667,0.958591554907461
51,0.5013333333333333,0.9585783423713098,0.5016666666666667,0.9536532410178333
52,0.49866666666666665,0.9444634580938146,0.504,0.9385627129264176
53,0.5146666666666667,0.929400985318857,0.5236666666666666,0.9174854634472479
54,0.5136666666666667,0.9265198562710235,0.5123333333333333,0.9458000834252065
55,0.539,0.8958785732292259,0.5303333333333333,0.908317526989306
56,0.5253333333333333,0.8955371780423448,0.526,0.8986776849416395
57,0.5456666666666666,0.8644928931379691,0.5373333333333333,0.8832417568066158
58,0.5366666666666666,0.8752124982324119,0.5533333333333333,0.8649412346243237
59,0.541,0.8617819849330312,0.5473333333333333,0.8503697965269288
60,0.555,0.861275952610032,0.548,0.8674045839824248
61,0.5623333333333334,0.8415128110790004,0.55,0.8398411777586832
62,0.5633333333333334,0.8379395508935364,0.563,0.8259665090364093
63,0.5823333333333334,0.8221754768866425,0.5576666666666666,0.8264080743204492
64,0.5633333333333334,0.819128568469702,0.579,0.7975099963368848
65,0.566,0.8026507881919388,0.5863333333333334,0.8074515630953635
66,0.574,0.8026032854709775,0.5783333333333334,0.8064099566248091
67,0.584,0.7843822030836406,0.5796666666666667,0.8052894757802909
68,0.587,0.7846627726189714,0.5813333333333334,0.7802694982550262
69,0.5666666666666667,0.7929379482516864,0.5863333333333334,0.7920262353025221
70,0.595,0.7669650157178208,0.5866666666666667,0.7682244585920901
71,0.595,0.7622906047499661,0.588,0.7672349644874921
72,0.592,0.753475381551,0.5886666666666667,0.7569366253162346
73,0.6056666666666667,0.7559736658234033,0.604,0.7465033694166147
74,0.5913333333333334,0.7571976504588384,0.5993333333333334,0.7552959759333558
75,0.5883333333333334,0.7616014493817541,0.596,0.737342069377463
76,0.6213333333333333,0.7360951283564597,0.5933333333333334,0.7415095003296543
77,0.6083333333333333,0.7288392840601349,0.598,0.737906296920594
78,0.6103333333333333,0.7163889158704551,0.6023333333333334,0.7258356559382131
79,0.6143333333333333,0.7289484986306439,0.6016666666666667,0.7392340838015468
80,0.605,0.7094178101365105,0.5993333333333334,0.7276124958489478
81,0.6156666666666667,0.7037690108677489,0.6193333333333333,0.7060166623769522
82,0.6236666666666667,0.7134255815324141,0.6086666666666667,0.7159607730376883
83,0.6233333333333333,0.6949525456463549,0.614,0.708848769929163
84,0.6116666666666667,0.7145496837113363,0.5986666666666667,0.7188558143199965
85,0.628,0.6912815912322452,0.6016666666666667,0.7099612334792424
86,0.636,0.6766007572588666,0.5986666666666667,0.7030238316071821
87,0.63,0.6996096018760581,0.6226666666666667,0.6778749349999125
88,0.6216666666666667,0.7019655144947755,0.6,0.7155423026603724
89,0.6173333333333333,0.7019817026188248,0.6113333333333333,0.7017859779609522
90,0.632,0.6860410984251648,0.6143333333333333,0.702745640609685
91,0.6233333333333333,0.6942959708055035,0.6193333333333333,0.6955587070012892
92,0.6246666666666667,0.681641320307157,0.6253333333333333,0.6799995149991398
93,0.6283333333333333,0.682041653723262,0.6196666666666667,0.6875148455921251
94,0.6256666666666667,0.6927871548414114,0.62,0.6891580087110827
95,0.6326666666666667,0.6790810866040798,0.6256666666666667,0.6755953215106856
96,0.6303333333333333,0.6765845363384384,0.645,0.6633958497112423
97,0.6456666666666667,0.6709619373958364,0.618,0.6910971369783413
