epoch,accuracy,loss,val_accuracy,val_loss
0,0.332,1.3374175572507083,0.32566666666666666,1.2751268076226114
1,0.3406666666666667,1.2739237242341042,0.33566666666666667,1.248109313758711
2,0.35533333333333333,1.2200731837761898,0.3476666666666667,1.2308648122847081
3,0.339,1.226160575889051,0.354,1.193081801575919
4,0.3496666666666667,1.206466278006633,0.354,1.1934305159946283
5,0.35933333333333334,1.1827459333067138,0.357,1.1749155751069387
6,0.3566666666666667,1.1605887422611316,0.3556666666666667,1.1796307415887712
7,0.369,1.1676201735337575,0.346,1.174862373461326
8,0.37266666666666665,1.1601941412761807,0.3486666666666667,1.1708425391142567
9,0.37833333333333335,1.143746055468917,0.3536666666666667,1.165303559526801
10,0.358,1.1589577431629101,0.35333333333333333,1.159595346423487
11,0.37166666666666665,1.1437959761222203,0.37233333333333335,1.1475519919941823
12,0.363,1.14640603479743,0.372,1.1500749225517115
13,0.37166666666666665,1.130869291861852,0.375,1.141033929372827
14,0.37833333333333335,1.1270181574548284,0.371,1.1459661815563837
15,0.3863333333333333,1.1262635258336862,0.38566666666666666,1.1397976812124253
16,0.37933333333333336,1.1339481056133907,0.36033333333333334,1.13016949848334
17,0.381,1.1203153804441293,0.372,1.136854068291684
18,0.3913333333333333,1.0994333812172215,0.38966666666666666,1.1182890677675605
19,0.4003333333333333,1.1062967819720506,0.372,1.1197157647808393
20,0.4093333333333333,1.0968135814716418,0.39066666666666666,1.0924911223103602
21,0.38866666666666666,1.1021190080245336,0.4013333333333333,1.1104188057432571
22,0.398,1.0949829480995734,0.37533333333333335,1.1088453164622187
23,0.4236666666666667,1.0720746886891623,0.3943333333333333,1.099107676104953
24,0.4063333333333333,1.0940402104755242,0.41,1.087719389838477
25,0.41133333333333333,1.0910821150019765,0.42633333333333334,1.0729097126871348
26,0.4266666666666667,1.072244666280225,0.41833333333333333,1.075015554352353
27,0.425,1.0626252408431223,0.416,1.0824172752586503
28,0.43833333333333335,1.0530037360961237,0.4236666666666667,1.065592846751213
