epoch,accuracy,loss,val_accuracy,val_loss
0,0.25,1.5553814340867103,0.26125,1.507447843775153
1,0.282,1.4839563420154154,0.27825,1.4770120569355787
2,0.2925,1.44851115141809,0.297,1.4356050533801317
3,0.2955,1.436326824247837,0.28675,1.4405249512195588
4,0.3255,1.3998411006703972,0.31325,1.4139599069952964
5,0.33875,1.3921366137303413,0.3095,1.41027062189579
6,0.34175,1.378273808322847,0.32075,1.3905392732173205
7,0.34375,1.3657545784637333,0.3415,1.3708974948264658
8,0.34775,1.3533206260055304,0.33975,1.3713515612483025
9,0.35225,1.3393200111035257,0.3575,1.3496223110035062
10,0.3475,1.3373962633609773,0.353,1.3429441102854907
11,0.39675,1.293805140959099,0.38375,1.3209851808641107
12,0.395,1.2874259355422109,0.38925,1.299227300863713
13,0.4165,1.2680236779833212,0.4105,1.275276562616229
14,0.41625,1.256313950797543,0.43225,1.2516382893137634
15,0.425,1.2414369315030054,0.43625,1.2226940672677011
16,0.46275,1.1950874699270353,0.4455,1.2101383816618472
17,0.47275,1.1670665736775845,0.46525,1.1742610560148024
18,0.49075,1.1351205844720826,0.486,1.1436117659946903
19,0.50875,1.1003856311447453,0.504,1.1134338080813178
20,0.52325,1.078346954087261,0.50725,1.0863928021695466
21,0.5335,1.046832884154166,0.53875,1.0477968407245353
22,0.559,1.0018271675533614,0.54325,1.0159557842458597
23,0.5515,0.9911381541634909,0.5685,0.9952941411519423
24,0.57725,0.9622143586055608,0.5805,0.9665798002078664
25,0.5875,0.9245688229007647,0.5835,0.9363061514057918
26,0.602,0.8942234896504088,0.60275,0.8945008659752203
27,0.6265,0.869141276457929,0.612,0.866504652411124
28,0.62075,0.8418883915133775,0.618,0.8580074841119931
29,0.6445,0.8085701712365262,0.635,0.8269024682226591
30,0.65325,0.7836695292478253,0.65775,0.7978140178429604
31,0.66975,0.7684860568264267,0.66775,0.7646122277008253
32,0.66425,0.7659612488358689,0.66325,0.7600054629750084
33,0.69025,0.7242702324130805,0.68125,0.7413644552138576
34,0.68525,0.7172632399360009,0.67775,0.727401115553148
35,0.69475,0.6957382409114289,0.69075,0.7068873378511343
36,0.70425,0.6754648788986669,0.69575,0.6954629332223703
37,0.71275,0.6696509538626342,0.699,0.6798420010814807
38,0.7075,0.6472598733375343,0.706,0.674439729634556
39,0.7175,0.6398346900692304,0.72025,0.6369130611955461
40,0.72225,0.6302292405351182,0.713,0.6464797351819943
41,0.7365,0.6130921562813383,0.738,0.6128489043811969
42,0.745,0.586241119175982,0.73775,0.6011062503411958
43,0.74425,0.5936850936948213,0.74675,0.5999728491187362
44,0.759,0.5582356117588988,0.74575,0.5901031059831912
45,0.75975,0.5523602322678016,0.7515,0.5758025157004804
46,0.76725,0.5477615101916418,0.755,0.553501821224676
47,0.76025,0.5497820304671995,0.75875,0.5577031236574738
48,0.7695,0.5315512058099839,0.75875,0.5481958545944126
49,0.76925,0.5332091459565709,0.76375,0.5429203429573944
50,0.77875,0.5164920878586003,0.77275,0.5300603351503537
51,0.785,0.5113706106596728,0.7815,0.5078389281196706
52,0.78875,0.49772135708453014,0.77175,0.5085350806834169
53,0.78875,0.503830224976065,0.788,0.498771896553166
54,0.80025,0.4711808800904373,0.788,0.5082772416424155
55,0.79725,0.48207133678823766,0.79325,0.4829829983320924
