epoch,accuracy,loss,val_accuracy,val_loss
0,0.24975,1.6155451688356697,0.26875,1.5607476520612835
1,0.27,1.5492669523432852,0.27025,1.5211797992158682
2,0.27275,1.4940568649172783,0.266,1.5079015449024737
3,0.27425,1.4907987680099906,0.26825,1.4907072917707265
4,0.266,1.4931737823821605,0.2705,1.4709753546342255
5,0.29275,1.4635359056033195,0.27075,1.4674015417546034
6,0.30125,1.4374549377076329,0.27275,1.473984088730067
7,0.2905,1.4479245694689453,0.26625,1.4571598752252757
8,0.294,1.4257916601896286,0.27325,1.4554361127018929
9,0.29275,1.4337297867275773,0.283,1.441054095774889
10,0.295,1.42821118548885,0.2865,1.4339706908762455
11,0.30025,1.4173980041705072,0.29225,1.425389583464712
12,0.29525,1.4123282127045096,0.2885,1.4298871710076928
13,0.31225,1.4044553438276053,0.29525,1.420319184947759
14,0.3065,1.4023594112358988,0.28575,1.4150654715374111
15,0.30775,1.399293834246695,0.2985,1.417158228687942
16,0.3085,1.4008873869925738,0.30175,1.4021119540557265
17,0.31375,1.3863129690550269,0.31075,1.3920154654495418
18,0.32475,1.3764155385419727,0.28875,1.4001431645751
19,0.327,1.3715168075561524,0.3105,1.3833043406940997
20,0.3345,1.370124637145549,0.317,1.3791098081469535
21,0.33625,1.3485287293940782,0.32325,1.369621348179877
22,0.3525,1.3442376037463546,0.33175,1.3599131952524186
23,0.351,1.3357935184873642,0.3335,1.3562514059953392
24,0.3435,1.33097583553195,0.338,1.34071676899679
25,0.341,1.343876901715994,0.34625,1.333880488499999
26,0.35475,1.3176239733919501,0.34775,1.338576686097309
27,0.372,1.300627110781148,0.35825,1.3043532921262087
28,0.368,1.3022234860723838,0.3615,1.2950451205670834
29,0.3785,1.2824506453685462,0.37225,1.2990448163710535
30,0.37275,1.2736871058642865,0.3645,1.3011716482583433
31,0.3955,1.2662845888938754,0.3935,1.2682512337770313
32,0.39375,1.2528075255025177,0.3815,1.2638641079645603
33,0.4025,1.2380795629052446,0.3845,1.255256295774132
34,0.4135,1.2148281339630485,0.39975,1.2395643826797604
35,0.4095,1.2120949692465366,0.3835,1.2401250893753022
36,0.4155,1.205306809462607,0.4075,1.2233855985216797
37,0.42,1.1857576686367393,0.4275,1.1927256048470736
38,0.42425,1.182619319264777,0.41775,1.1912247165571899
39,0.44225,1.1580328959655017,0.4285,1.1763911219155416
40,0.4505,1.1411429146826266,0.4295,1.1711691807825118
41,0.44375,1.1410477037206292,0.45975,1.1487484562899917
42,0.46825,1.116334754862357,0.4485,1.1386955288220197
43,0.46475,1.1121836694749072,0.44825,1.118022872128524
44,0.477,1.1096615542611108,0.45825,1.1219345698840917
